Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
4900,@2464hellen,Carolite mpaka mtu anaskia kinyevuu nyevuu kumcheki yayeee,0,2025-07-28T17:10:16Z,,Carolite mpaka mtu anaskia kinyevuu nyevuu kumcheki yayeee,offensive language,0.2937997281551361
4901,@Gardiolar,Patelo Yuko on 🔥,0,2025-07-28T17:10:02Z,,Patelo Yuko on  fire ,neutral or positive,0.2748109698295593
4902,@blac.savage2003,Hawa watu wanapendana mbayaaa😂hata mimi i want love like this,0,2025-07-28T17:09:37Z,,Hawa watu wanapendana mbayaaa face_with_tears_of_joy hata mimi i want love like this,offensive language,0.42815539240837097
4903,@2464hellen,Coins make noise..mjama anajifanya tuu ordinary in reality ni chicken,1,2025-07-28T17:09:25Z,,Coins make noise..mjama anajifanya tuu ordinary in reality ni chicken,offensive language,0.3770745098590851
4904,@annwarutere1535,Nko hapo kwa captain morgan😂😂😂😂😂😂😂😂bana,0,2025-07-28T17:09:15Z,,Nko hapo kwa captain morgan face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy bana,neutral or positive,0.3260883092880249
4905,@julietingumba7280,Hii lazima ningewatch yote😅,0,2025-07-28T17:08:53Z,,Hii lazima ningewatch yote grinning_face_with_sweat ,irony,0.3524278998374939
4906,@lulumsuper6623,I was waiting for this like shit,0,2025-07-28T17:08:30Z,,I was waiting for this like shit,offensive language,0.523364782333374
4907,@NicholasKariuki-f8m,Ata death haiwezi watenga,0,2025-07-28T17:08:16Z,,Ata death haiwezi watenga,neutral or positive,0.4591084420681
4908,@fabulously_chic,I love their love ❤😂,0,2025-07-28T17:08:08Z,,I love their love  red_heart  face_with_tears_of_joy ,neutral or positive,0.2563607692718506
4909,@calvinGuandaru,Noma,0,2025-07-28T17:07:59Z,,Noma,neutral or positive,0.3682679831981659
4910,@abbykariuki9493,❤❤❤,0,2025-07-28T17:07:59Z,, red_heart  red_heart  red_heart ,neutral or positive,0.3338276445865631
4911,@blessednimo237,Patelo is a vibe,0,2025-07-28T17:07:25Z,,Patelo is a vibe,neutral or positive,0.32136890292167664
4912,@justjoan1856,"Msione amenyamaza saaaana,she's running the show!!! And am impressed!!!!!",254,2025-07-28T17:06:55Z,,"Msione amenyamaza saaaana,she's running the show!!! And am impressed!!!!!",neutral or positive,0.4739243984222412
4913,@TheNamwayas,Am officially old,0,2025-07-28T17:06:50Z,,Am officially old,neutral or positive,0.2883097231388092
4914,@MadamderivedTycoon,"Obinna: how much did the wedding cost? 
Patello: 500 million ( becomes very serious and does not maintain eye contact)
Obinna: Aje?
Patello: Ivo tu

Damnnnn this guy😭
But as much as ako into the mamas interest mpaka anajua handicap za golf , anabamba😂",1,2025-07-28T17:06:36Z,,"Obinna: how much did the wedding cost? 
Patello: 500 million ( becomes very serious and does not maintain eye contact)
Obinna: Aje?
Patello: Ivo tu

Damnnnn this guy loudly_crying_face 
But as much as ako into the mamas interest mpaka anajua handicap za golf , anabamba face_with_tears_of_joy ",offensive language,0.396738737821579
4915,@bilhahmogaka,"Hawa kuwahost si expensive ,shots za county hapo kwa glass",0,2025-07-28T17:06:24Z,,"Hawa kuwahost si expensive ,shots za county hapo kwa glass",neutral or positive,0.35983169078826904
4916,@gracekirigo,Ati ni Morio and Juliet 😅,0,2025-07-28T17:06:16Z,,Ati ni Morio and Juliet  grinning_face_with_sweat ,irony,0.34401577711105347
4917,@AnthonyMwangii-f4h,Kama umeona Queen of the South ndio utaewa utangam🔥🔥🔥,140,2025-07-28T17:06:00Z,,Kama umeona Queen of the South ndio utaewa utangam fire  fire  fire ,hate speech,0.34019163250923157
4918,@Rameshsaxenak,The guy is cool😂😂,1,2025-07-28T17:05:45Z,,The guy is cool face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.36091768741607666
4919,@lulumsuper6623,"We are all here, Jeso",1,2025-07-28T17:05:05Z,,"We are all here, Jeso",neutral or positive,0.2887561023235321
4920,@Takhbib,Ndo kuingia sasa all eyes on me😂😂,1,2025-07-28T17:04:56Z,,Ndo kuingia sasa all eyes on me face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3291341960430145
4921,@empress6773,Ukimskiza anamake sense lakini weed punguza jo😂,0,2025-07-28T17:04:51Z,,Ukimskiza anamake sense lakini weed punguza jo face_with_tears_of_joy ,neutral or positive,0.3863327205181122
4922,@wambuimaina3159,"Omba ,piga bidii,piga tizi😂😂😂😂",0,2025-07-28T17:04:35Z,,"Omba ,piga bidii,piga tizi face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.6180660724639893
4923,@Michaelkariuki-j5z,Here we go,0,2025-07-28T17:03:35Z,,Here we go,neutral or positive,0.39255788922309875
4924,@GlowyG7,He loves her so much it's so evident 🥹❤️,67,2025-07-28T17:03:30Z,,He loves her so much it's so evident  face_holding_back_tears  red_heart ,offensive language,0.2938365340232849
4925,@Antonytrivetphotography,Hata death haiwezi... eternal love,12,2025-07-28T17:03:08Z,,Hata death haiwezi... eternal love,neutral or positive,0.3742560148239136
4926,@Money_gazzler,Pia me nadai love like this 🎉❤,1,2025-07-28T17:03:01Z,,Pia me nadai love like this  party_popper  red_heart ,neutral or positive,0.4235759973526001
4927,@EricMumo-i9u,Enyewe machura zii,0,2025-07-28T17:02:40Z,,Enyewe machura zii,irony,0.5633803606033325
4928,@MercyLydia-mf8gy,"Obinna... your normal day 
Patello....Mimi mambo yangu huwezi jua😂😂",72,2025-07-28T17:02:39Z,,"Obinna... your normal day 
Patello....Mimi mambo yangu huwezi jua face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.5957834720611572
4929,@Oblock_Ny,Nimeacha ikiwa 16.5k,10,2025-07-28T17:01:59Z,,Nimeacha ikiwa 16.5k,neutral or positive,0.46902209520339966
4930,@blessednimo237,😂😂,0,2025-07-28T17:01:34Z,, face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4765763282775879
4931,@kayaggie090,Haroo😂😂😂,0,2025-07-28T17:00:56Z,,Haroo face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,hate speech,0.33016714453697205
4932,@benardmbithi5848,"my day is made. Partello wa kudumu,siku zombo",1,2025-07-28T17:00:54Z,,"my day is made. Partello wa kudumu,siku zombo",neutral or positive,0.33062368631362915
4933,@doublem5964,500Million ametudanganya😂,2,2025-07-28T17:00:54Z,,500Million ametudanganya face_with_tears_of_joy ,neutral or positive,0.25427088141441345
4934,@MaryNgigi-k9b,Apo Kwa online business apana😂😂,0,2025-07-28T17:00:39Z,,Apo Kwa online business apana face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.6993346214294434
4935,@njeri-v7d,😂🎉🎉🎉❤mambo ni live,1,2025-07-28T17:00:35Z,, face_with_tears_of_joy  party_popper  party_popper  party_popper  red_heart mambo ni live,irony,0.23435068130493164
4936,@eunicenaserian7382,"Age is just a number then genz waoleki, bro good luck in your marriage journey 😊.",0,2025-07-28T17:00:30Z,,"Age is just a number then genz waoleki, bro good luck in your marriage journey  smiling_face_with_smiling_eyes .",irony,0.29382631182670593
4937,@reginawanjiku1411,Hello obinna,0,2025-07-28T17:00:29Z,,Hello obinna,offensive language,0.2882724702358246
4938,@Chechegameline,I have never been focused on a video like today😅😅😅,6,2025-07-28T17:00:23Z,,I have never been focused on a video like today grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.4485817551612854
4939,@kinarawao4752,😂😂500 million zimeshika mbaya,0,2025-07-28T17:00:14Z,, face_with_tears_of_joy  face_with_tears_of_joy 500 million zimeshika mbaya,offensive language,0.35523128509521484
4940,@ephraimokeyo80,Patelo is smart,2,2025-07-28T17:00:11Z,,Patelo is smart,constructive criticism,0.35433200001716614
4941,@amunavi110,😂alisema bladder,0,2025-07-28T16:59:39Z,, face_with_tears_of_joy alisema bladder,irony,0.3355001211166382
4942,@AgnesMuthoni-hf3rg,Kabisaa wakudumu atadumu❤i love that💯💯,1,2025-07-28T16:58:49Z,,Kabisaa wakudumu atadumu red_heart i love that hundred_points  hundred_points ,neutral or positive,0.37240108847618103
4943,@mercygatwiri9759,Wueeh hii ni moto wakuu😂😂,1,2025-07-28T16:58:45Z,,Wueeh hii ni moto wakuu face_with_tears_of_joy  face_with_tears_of_joy ,irony,0.6256649494171143
4944,@RosebellMwangi-x3b,29 amechorea,0,2025-07-28T16:58:32Z,,29 amechorea,neutral or positive,0.33780279755592346
4945,@phfoi,Nimechelewa ama,0,2025-07-28T16:58:27Z,,Nimechelewa ama,neutral or positive,0.6320323944091797
4946,@WinnieSyombua-ka,"Obinna:nyi ushida pamoja 
Petelo: movement Ni jamo😂😂😂😂😂",110,2025-07-28T16:58:09Z,,"Obinna:nyi ushida pamoja 
Petelo: movement Ni jamo face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.4635245203971863
4947,@carenjtanui2044,Weuh hii mapenzi imenibamba  walai tena God bless their union ❤❤❤,15,2025-07-28T16:58:07Z,,Weuh hii mapenzi imenibamba  walai tena God bless their union  red_heart  red_heart  red_heart ,hate speech,0.3724178969860077
4948,@dennoh-m3t,Mchimba mauti huingia mwenyewe😅wakudumu watadumu😂,1,2025-07-28T16:57:31Z,,Mchimba mauti huingia mwenyewe grinning_face_with_sweat wakudumu watadumu face_with_tears_of_joy ,irony,0.3187731206417084
4949,@eddykaranja9701,Mchele na kebab..... Iyo imenitoa ndaki😂😂😂 congratulations to the patelos 🎉,7,2025-07-28T16:57:13Z,,Mchele na kebab..... Iyo imenitoa ndaki face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  congratulations to the patelos  party_popper ,neutral or positive,0.37801113724708557
4950,@shirikitashree3141,Me pia nadai love like this weeh❤❤❤❤,1,2025-07-28T16:57:13Z,,Me pia nadai love like this weeh red_heart  red_heart  red_heart  red_heart ,neutral or positive,0.4465188980102539
4951,@EmmaOdino,Aah namjua personal patelo siku zoteee mtu roho safi,0,2025-07-28T16:57:04Z,,Aah namjua personal patelo siku zoteee mtu roho safi,neutral or positive,0.4469688832759857
4952,@cellescale3539,"Mi hizo vitu mnasema hapa comment section mi sitabui, swali ni Dee anaelewa hii sheg ama ako kaa mm",10,2025-07-28T16:56:38Z,,"Mi hizo vitu mnasema hapa comment section mi sitabui, swali ni Dee anaelewa hii sheg ama ako kaa mm",neutral or positive,0.7991858720779419
4953,@blessednimo237,Obinnah haradi kabisa ako zile za.....ok ok,0,2025-07-28T16:56:30Z,,Obinnah haradi kabisa ako zile za.....ok ok,neutral or positive,0.6502136588096619
4954,@sammykamatu,Yaani Obinna huwezi wacha waenjoy honey moon 😅,2,2025-07-28T16:55:55Z,,Yaani Obinna huwezi wacha waenjoy honey moon  grinning_face_with_sweat ,neutral or positive,0.3745664060115814
4955,@shadizoproduction,Shadizo in,0,2025-07-28T16:55:51Z,,Shadizo in,offensive language,0.3204403221607208
4956,@MercySlalei,Mbogi itaki ujinga😂😂😂😂😂ati how old a you mbogi ati old enough 😊😅😅😅,24,2025-07-28T16:55:30Z,,Mbogi itaki ujinga face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ati how old a you mbogi ati old enough  smiling_face_with_smiling_eyes  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.37549081444740295
4957,@LuciaNjuguna-vr7wl,Hii ss ndio mapenzi tight ❤️❤️❤️❤️n walombotov,2,2025-07-28T16:55:28Z,,Hii ss ndio mapenzi tight  red_heart  red_heart  red_heart  red_heart n walombotov,hate speech,0.43131545186042786
4958,@yvonnechestit7671,Pesa haipendi makelele 😆😆😆,1,2025-07-28T16:55:25Z,,Pesa haipendi makelele  grinning_squinting_face  grinning_squinting_face  grinning_squinting_face ,offensive language,0.30816850066185
4959,@EuniceKabura-yz3nv,Hii wedding  ndio imenileta uku 😊❤,3,2025-07-28T16:54:46Z,,Hii wedding  ndio imenileta uku  smiling_face_with_smiling_eyes  red_heart ,irony,0.29050618410110474
4960,@BrianaAnyango-rw8rt,Here for love like dis ❤❤❤❤❤,3,2025-07-28T16:54:44Z,,Here for love like dis  red_heart  red_heart  red_heart  red_heart  red_heart ,offensive language,0.5092746615409851
4961,@mchimazalitheheadgirl9292,Nimekuwa more confused 😢❤😅😅😅,2,2025-07-28T16:54:43Z,,Nimekuwa more confused  crying_face  red_heart  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,hate speech,0.4512995183467865
4962,@Trending_kenya001,😂😂hapa ni jaba mpaka mwisho,0,2025-07-28T16:54:29Z,, face_with_tears_of_joy  face_with_tears_of_joy hapa ni jaba mpaka mwisho,neutral or positive,0.42325207591056824
4963,@gladoh_366,Lakini patello anatupima sana😅,1,2025-07-28T16:54:27Z,,Lakini patello anatupima sana grinning_face_with_sweat ,neutral or positive,0.46029409766197205
4964,@thomasm5796,"Dee si amebambika na huyu jamaa.
Giggling like a little girl 😂😂😂",74,2025-07-28T16:54:21Z,,"Dee si amebambika na huyu jamaa.
Giggling like a little girl  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.3577216565608978
4965,@nicholasikubi1355,"Wedding 💯....budget...""Ivo tuu""....🤣🤣🤣🤣🤣",0,2025-07-28T16:54:20Z,,"Wedding  hundred_points ....budget...""Ivo tuu"".... rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",offensive language,0.49006685614585876
4966,@lizia418,Huyu jamaa ni mcute walai akiachana tu na miadarati na aoshwe tena na diana walai bilahi madems watampigania😅😅😊,15,2025-07-28T16:53:45Z,,Huyu jamaa ni mcute walai akiachana tu na miadarati na aoshwe tena na diana walai bilahi madems watampigania grinning_face_with_sweat  grinning_face_with_sweat  smiling_face_with_smiling_eyes ,offensive language,0.4444558024406433
4967,@kellykellypinky4089,Ata hawajaenda vacation 😂😂😂obizee ushawaita 😂😂😂nice show,1,2025-07-28T16:53:27Z,,Ata hawajaenda vacation  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy obizee ushawaita  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy nice show,offensive language,0.2641412615776062
4968,@promaxgraphics5261,Pateloh na Dee... LOVE LIKE THIS OMG,2,2025-07-28T16:53:26Z,,Pateloh na Dee... LOVE LIKE THIS OMG,constructive criticism,0.2755800187587738
4969,@wozulizer83,Hii nayo Mary hawezani 😂😂,0,2025-07-28T16:53:22Z,,Hii nayo Mary hawezani  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4103383421897888
4970,@JamesKariuki-y5j,Mi ndo naiwatch sai,2,2025-07-28T16:53:12Z,,Mi ndo naiwatch sai,neutral or positive,0.4573393762111664
4971,@Smithcherotich,Hii inabamba 😂😂😂,1,2025-07-28T16:53:06Z,,Hii inabamba  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3508528172969818
4972,@kelvinmwenda9245,Wa kudumu atadumu,2,2025-07-28T16:52:46Z,,Wa kudumu atadumu,neutral or positive,0.337088018655777
4973,@JanetMusau-r6n,Obinna sijui kaa niwewe unapena hizo offer za tiktok ama you scammers,1,2025-07-28T16:52:27Z,,Obinna sijui kaa niwewe unapena hizo offer za tiktok ama you scammers,neutral or positive,0.4005224406719208
4974,@kinarawao4752,😂machoki mdogo mdogo,0,2025-07-28T16:51:45Z,, face_with_tears_of_joy machoki mdogo mdogo,irony,0.3128688931465149
4975,@puritykiki4582,It's giving subtle Whitney and Bobby brown😂😂,27,2025-07-28T16:51:43Z,,It's giving subtle Whitney and Bobby brown face_with_tears_of_joy  face_with_tears_of_joy ,irony,0.3561398983001709
4976,@BeatriceJoseph-c8b,😂😂😂 enyewe the more you dig into the question the more you get confused,197,2025-07-28T16:50:53Z,, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  enyewe the more you dig into the question the more you get confused,neutral or positive,0.3210163414478302
4977,@maryshee5953,Wueh😂😂😂😂😂,0,2025-07-28T16:50:52Z,,Wueh face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3240741193294525
4978,@mourineatieno7390,Big up partelo👊🙏,0,2025-07-28T16:50:37Z,,Big up partelo oncoming_fist  folded_hands ,offensive language,0.32473552227020264
4979,@sophierobert7941,Sijai maisha yangu yote watch show ya obinna YouTube. I only see little snippets on TikTok. Today is my first day😂😂 enyewe patelo na dee wametuweza 😂😂😂😂,128,2025-07-28T16:49:44Z,,Sijai maisha yangu yote watch show ya obinna YouTube. I only see little snippets on TikTok. Today is my first day face_with_tears_of_joy  face_with_tears_of_joy  enyewe patelo na dee wametuweza  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.3421672284603119
4980,@GladysKabiru-l4h,Sijawai kuja kuwatch kitu hapa but hii nayo lzma niwatch yote 😅😅,15,2025-07-28T16:49:06Z,,Sijawai kuja kuwatch kitu hapa but hii nayo lzma niwatch yote  grinning_face_with_sweat  grinning_face_with_sweat ,irony,0.34462201595306396
4981,@AnnnjokiIrungu,Hii ndio inabamba 😂😂😂❤❤❤😊,1,2025-07-28T16:49:05Z,,Hii ndio inabamba  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  red_heart  red_heart  red_heart  smiling_face_with_smiling_eyes ,offensive language,0.4699033796787262
4982,@vincentkimutai2575,Has anyone taken a life insurance on the other? Happy married life to them.,5,2025-07-28T16:49:04Z,,Has anyone taken a life insurance on the other? Happy married life to them.,constructive criticism,0.2776452898979187
4983,@Sambu-e3p,Huyu mse tutampigia kura 😂😂aturepresent Embalasi East,9,2025-07-28T16:49:00Z,,Huyu mse tutampigia kura  face_with_tears_of_joy  face_with_tears_of_joy aturepresent Embalasi East,neutral or positive,0.39832746982574463
4984,@nancywanjiku4372,Hi nayo ni ujinga 😅,0,2025-07-28T16:48:24Z,,Hi nayo ni ujinga  grinning_face_with_sweat ,irony,0.526117742061615
4985,@josepholao,50 - 26 😂 ...jijazie bana ..poverty ndio enemy .,2,2025-07-28T16:47:58Z,,50 - 26  face_with_tears_of_joy  ...jijazie bana ..poverty ndio enemy .,neutral or positive,0.4646621346473694
4986,@racheal7929,Enyewe wacha wa kudumu adumu 😂,0,2025-07-28T16:47:43Z,,Enyewe wacha wa kudumu adumu  face_with_tears_of_joy ,neutral or positive,0.34892088174819946
4987,@ahmedjalilk4540,500m mtu yangu😅😅😅😅😅😅😅💀👎🏽,1,2025-07-28T16:47:25Z,,500m mtu yangu grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  skull  thumbs_down_medium_skin_tone ,offensive language,0.41499438881874084
4988,@natalietalia9939,Walisema watu unaita hajielewi sasa hii hapa Obbina uliweza hii inabamba mbaya sana,0,2025-07-28T16:46:46Z,,Walisema watu unaita hajielewi sasa hii hapa Obbina uliweza hii inabamba mbaya sana,offensive language,0.707546591758728
4989,@davidmwamburi3115,The lady is a mafia boss no expression on her face 😂😂😂😂😂,520,2025-07-28T16:46:26Z,,The lady is a mafia boss no expression on her face  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4058435261249542
4990,@ElvinsOndiek,New viewer,0,2025-07-28T16:46:18Z,,New viewer,neutral or positive,0.32099243998527527
4991,@Engineer_Ian,Mimi ni mentor,0,2025-07-28T16:46:10Z,,Mimi ni mentor,neutral or positive,0.33624765276908875
4992,@ericknyamwaro,500million😂😂,3,2025-07-28T16:45:29Z,,500million face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.38353174924850464
4993,@ShabanShariff-q7e,Barshosho to the world 🌍🔥🔥,1,2025-07-28T16:45:15Z,,Barshosho to the world  globe_showing_Europe-Africa  fire  fire ,offensive language,0.3891293406486511
4994,@p.i.n.c.h.o.r.a,Mtoto ashatengenezwa as they talk😂,2,2025-07-28T16:44:50Z,,Mtoto ashatengenezwa as they talk face_with_tears_of_joy ,irony,0.34115323424339294
4995,@readonnams97,This guy is so sharp for real,1,2025-07-28T16:44:49Z,,This guy is so sharp for real,constructive criticism,0.4959610104560852
4996,@FlevianIrako,Wako best 😂😂😂❤❤❤.much love,0,2025-07-28T16:44:33Z,,Wako best  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  red_heart  red_heart  red_heart .much love,irony,0.32588422298431396
4997,@NorahA-r5c,Mzing nikupiga mabaroda😂😂😂,1,2025-07-28T16:44:12Z,,Mzing nikupiga mabaroda face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.31423163414001465
4998,@ayumaa-g4m,Mi sasa nataka chali kichwa mbaya hii design but mdomo yangu hairuhusu 😂 ntapigwa nkufe,8,2025-07-28T16:44:00Z,,Mi sasa nataka chali kichwa mbaya hii design but mdomo yangu hairuhusu  face_with_tears_of_joy  ntapigwa nkufe,offensive language,0.7262505888938904
4999,@MaryannAlivitsa,Haki huyu dem si ametulia,0,2025-07-28T16:43:45Z,,Haki huyu dem si ametulia,neutral or positive,0.5483077168464661
5000,@josphineanekeya9524,Kwani huyu ni sister ya Diana Rose😅😅,0,2025-07-28T16:43:37Z,,Kwani huyu ni sister ya Diana Rose grinning_face_with_sweat  grinning_face_with_sweat ,neutral or positive,0.29502731561660767
5001,@kennedyodhiambo-hd1gd,Locked 🔐,0,2025-07-28T16:43:32Z,,Locked  locked_with_key ,neutral or positive,0.31123414635658264
5002,@2010Bangie,"May God Bless this couple - truly wishing you well. 

Learning your music - big up to your Social Media, Mad G! FIre coverage.🔥",4,2025-07-28T16:43:22Z,,"May God Bless this couple - truly wishing you well. 

Learning your music - big up to your Social Media, Mad G! FIre coverage. fire ",constructive criticism,0.4508838653564453
5003,@StephenMuange-v7r,This has taught me something...you can have money but have no peace...find peace na furahia maisha,35,2025-07-28T16:43:16Z,,This has taught me something...you can have money but have no peace...find peace na furahia maisha,neutral or positive,0.6232873797416687
5004,@MasindeDennis-w2d,btw this guy is a good mentor and youth leader to be trusted,51,2025-07-28T16:43:12Z,,btw this guy is a good mentor and youth leader to be trusted,constructive criticism,0.3818773031234741
5005,@trizah25,Niko hapa kuskia sauti ya Dee😂😂😂,6,2025-07-28T16:43:10Z,,Niko hapa kuskia sauti ya Dee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.6153320670127869
5006,@MadamderivedTycoon,"The fact that this guy hacheki while answering questions unseriously is alarming😭😂 ""Bytheway, Age is just a Number kama Love kidogo na Pesa mingi iko""...have you seen vile jamaa anatetea mumama wake plus anamsaidia kujibu maswali?👀
Enyewe the more you dig in asking questions the more you get confused😂🙌",2,2025-07-28T16:42:44Z,,"The fact that this guy hacheki while answering questions unseriously is alarming loudly_crying_face  face_with_tears_of_joy  ""Bytheway, Age is just a Number kama Love kidogo na Pesa mingi iko""...have you seen vile jamaa anatetea mumama wake plus anamsaidia kujibu maswali? eyes 
Enyewe the more you dig in asking questions the more you get confused face_with_tears_of_joy  raising_hands ",offensive language,0.6046754717826843
5007,@tabithawangui9673,Nataka kama huyu sasa mungu nlikuwa nmemwambia kinuthia bt fior now apana kama huyu😂😂,0,2025-07-28T16:42:43Z,,Nataka kama huyu sasa mungu nlikuwa nmemwambia kinuthia bt fior now apana kama huyu face_with_tears_of_joy  face_with_tears_of_joy ,irony,0.3227578103542328
5008,@elizabethadongo6452,Dee ni mchill na mcalm wasichana mko tu na wivu.she has a beautiful smile😂😂,114,2025-07-28T16:42:28Z,,Dee ni mchill na mcalm wasichana mko tu na wivu.she has a beautiful smile face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.422137051820755
5009,@lydiahachesah2796,Weeding 500m,1,2025-07-28T16:42:14Z,,Weeding 500m,neutral or positive,0.35121485590934753
5010,@nasia260,Oga aamini,0,2025-07-28T16:42:12Z,,Oga aamini,offensive language,0.29846903681755066
5011,@serahlyne,kumi na nane supu alonglilo babaaa babangu😂😂😂,1,2025-07-28T16:41:57Z,,kumi na nane supu alonglilo babaaa babangu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.44752630591392517
5012,@alicenjeri2235,Alonglilo nikumaanisha long life ama niko zangu😂😂😂,3,2025-07-28T16:41:48Z,,Alonglilo nikumaanisha long life ama niko zangu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5310795307159424
5013,@Cecyqueen,"OBBINA: Sijaelewa
PARTELO:Muhimu😂",460,2025-07-28T16:41:48Z,,"OBBINA: Sijaelewa
PARTELO:Muhimu face_with_tears_of_joy ",offensive language,0.4485681354999542
5014,@jay-ob5ml,The wife is gorgeous,160,2025-07-28T16:40:47Z,,The wife is gorgeous,neutral or positive,0.3045680820941925
5015,@Rispermaina-254,Hapa uongo inaendelea ni mingi.....but I love the way the guy knows first priority ni wife yake then mbogi,13,2025-07-28T16:40:36Z,,Hapa uongo inaendelea ni mingi.....but I love the way the guy knows first priority ni wife yake then mbogi,irony,0.5334268808364868
5016,@chepkorir355,Nimetoka Instagram 😂,0,2025-07-28T16:40:30Z,,Nimetoka Instagram  face_with_tears_of_joy ,constructive criticism,0.3636789321899414
5017,@doreenkimathi254,Lakini dee ni karembo walai❤❤🥰🥰,15,2025-07-28T16:40:29Z,,Lakini dee ni karembo walai red_heart  red_heart  smiling_face_with_hearts  smiling_face_with_hearts ,neutral or positive,0.2653990685939789
5018,@getrudematheka2906,Getrude from Rongai  massive,1,2025-07-28T16:40:20Z,,Getrude from Rongai  massive,neutral or positive,0.25333020091056824
5019,@lennywangira,❤❤❤❤,0,2025-07-28T16:40:10Z,, red_heart  red_heart  red_heart  red_heart ,neutral or positive,0.3241870403289795
5020,@spicefyah1523,Wachanganye kabisa partelo😂😂 anaku kutusoma,2,2025-07-28T16:40:08Z,,Wachanganye kabisa partelo face_with_tears_of_joy  face_with_tears_of_joy  anaku kutusoma,neutral or positive,0.36843571066856384
5021,@Sheilla_nyakio,Mi niko huku nijue kama Dee huongea 😂😂,0,2025-07-28T16:39:36Z,,Mi niko huku nijue kama Dee huongea  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5654975175857544
5022,@EstherWambui-f9s,Majibu ni deadly deadly😂,1,2025-07-28T16:38:30Z,,Majibu ni deadly deadly face_with_tears_of_joy ,offensive language,0.529242217540741
5023,@faithndanu5142,Wenye hawajui venye street hu-run mnafloat tu😂😂😂😂😂,0,2025-07-28T16:38:05Z,,Wenye hawajui venye street hu-run mnafloat tu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4052462577819824
5024,@FaithMuinde-015,I can answer that question more further😂😂😂😂😂😂,0,2025-07-28T16:37:50Z,,I can answer that question more further face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.39725369215011597
5025,@wanjiruwaithera1769,wedding of the year ❤❤,2,2025-07-28T16:37:39Z,,wedding of the year  red_heart  red_heart ,neutral or positive,0.28845110535621643
