,author,text,likes,published_at
1354,@kylaBoris,Hannah hata akuoga😂😂😂😂😂😂,0,2025-05-06T08:01:17Z
1355,@jeffkimaiga-rp1ij,"This is one embarrassing moments and live to happen. Shame on our society. 
The audacity!!",0,2025-05-06T08:00:34Z
1356,@Blessed-h7t,Obinna umetuangusha hapa,0,2025-05-06T08:00:30Z
1357,@leahaduma3242,So Obinna what’s the reason to book an interview and let malaya takes over!! Was she on the interview? Let her book her own to say her side!! You are bias Obinna!! Am disappointed,0,2025-05-06T08:00:14Z
1358,@omayoashaton2111,People don't understand culture is a comedian.  That behaviour you are calling childish is what feed him .,0,2025-05-06T07:59:13Z
1359,@marygatumbi523,Tuheshimu filters 😂😂😂😂😂😂gosh 🤣 my eyes....... anyways 🤣,8,2025-05-06T07:58:39Z
1360,@faithkarimi5685,"You was?Wueeeh.Tuanze wapi with ""you was""?😓",0,2025-05-06T07:58:22Z
1361,@Mama-d8g6g,Mapenzi wewe nikikupata atajua hujui,0,2025-05-06T07:58:08Z
1362,@leahaduma3242,Thinking of a wrong excuse!! So wrong!! Send wave us to send money to mpesa!! You don’t keep money on mpesa,0,2025-05-06T07:57:43Z
1363,@AnnSit-v8w,Obina this was wrong 😢,0,2025-05-06T07:57:06Z
1364,@MurayaGathoni,But that was so bad kuallow Hannah akuje kwa interview ya wenyewe kwanza the fact sabrina alikua na her current boyfriend,1,2025-05-06T07:56:36Z
1365,@DorothyMukami-tc2pj,Obinna you have failed us today,0,2025-05-06T07:56:15Z
1366,@LourynNkatha,Sabrina and culture needs an apology from obinna for letting hannah interrupt their interview,68,2025-05-06T07:55:59Z
1367,@Sharonmwenda-f1z,am.embarrassed guys😂😂,0,2025-05-06T07:55:48Z
1368,@ruthiemora,"mnitafutie obina,i want to por out my man,i want my man back live on camera.mambo ni live hii irakuwa show ya mwaka...i wanna fo it i don't care if people will judge me .i wanna adress the nation.",0,2025-05-06T07:55:29Z
1369,@AGNETASHIGHADINYAMBU-j2w,Wellcome to obinna reality show🤺🤺🤺,0,2025-05-06T07:55:19Z
1370,@marionsirengoofficial,Niwache Hanna she is loosing wait,0,2025-05-06T07:55:18Z
1371,@leahaduma3242,Obinna you were wrong to let malaya in the interview to mess up other people’s interviews what’s the idea of interview and respect to the clients!! For once you are wrong!! Very wrong!!!,0,2025-05-06T07:55:16Z
1372,@teclakagai754,Aty a man is made of metal 😂😂😂ndiyo maana hua mnaumia😢weuh apo kwa kuambia Sabrina unampenda 😂😂😂bt enways alst wewe then ule wa small polis😂,0,2025-05-06T07:53:57Z
1373,@CatherineMutua-g7l,Hannah wewe ndio mwenye UTI juu utakuliwa aje na period,0,2025-05-06T07:53:23Z
1374,@Metrinekenya,Hannah my favourite ❤❤❤nampenda tu,0,2025-05-06T07:52:26Z
1375,@maurinemwangi430,Hawa wasichana wapeleke hizo matakataka zao nahuko 😂😂😂,0,2025-05-06T07:50:52Z
1376,@NolineOtieno-c2x,"Obinna,Kaye to itugo marach yawa ,Mae itimo marach ang'eyo Ni in ng'ama duong',, Lakini maye to ok MIT , apologize",1,2025-05-06T07:49:57Z
1377,@LilianFwambe,😂😂😂😂😂😂😂 nilikua nachukia Hannah bt Hannah uko right kamum much love to you ❤❤🎉🎉,3,2025-05-06T07:49:46Z
1378,@asfamily2967,Hanna..mimi nikapatika na kasweendee😂😂😂😂,0,2025-05-06T07:49:23Z
1379,@SensaAtieno-d8w,Mambo ni mingi 😮😮,0,2025-05-06T07:48:44Z
1380,@ngina-gs3il,"Wasichana ni warembo,,,wakisii ascent nayo 😂",4,2025-05-06T07:48:12Z
1381,@Guccigal66,😂😂kaswende was just chilling 😢,0,2025-05-06T07:47:46Z
1382,@beb829,"But wish obinna stopped her from getting in kukuja kuongea upuzi, she came to advertise her business hapo ya kufanya threesome with interested parties for cash.",0,2025-05-06T07:47:44Z
1383,@beb829,"Hakuna mtu ako na akili nusu kama hanna, shameless woman, na vile anakaza macho kutetea mwanamme hampendi, he is using her to remain relevant na ngojeeni mwaka haitaisha",0,2025-05-06T07:46:40Z
1384,@EvalyneMueni-o8z,"Hanna is the most stupid woman l have ever seen, this woman 😢",0,2025-05-06T07:46:31Z
1385,@verabonny3687,Huyu jamaa ni fala ya kawaida tu anajificha kwa comedy.,0,2025-05-06T07:44:29Z
1386,@Blessed-h7t,Hanna ni muongo,0,2025-05-06T07:44:10Z
1387,@Shadrackngui-xc3ky,I know know nyinyi ndio mmefanya kadogo afeel vibaya juu ya hizi endless kisses   za ex wake 🤣🤣🤣🤣🤣,0,2025-05-06T07:43:29Z
1388,@MathilderMuhanda,"Hannah  akonayo,n ww uko na kaswwnde,y are u bitter",0,2025-05-06T07:43:04Z
1389,@marykimani7387,Lakini this man pia is so stupid nini anaexplain sasa,0,2025-05-06T07:42:58Z
1390,@JoyceWanjiru-m4e,Hello obinna,0,2025-05-06T07:42:45Z
1391,@TabithaNdunge-p1f,I thought the interview was for Sabrina and culture why did he ask questions about her past and why allow hanna,1,2025-05-06T07:41:55Z
1392,@jennyblessed4166,All this disgrace because of a man? Ladies we can do better 😢,0,2025-05-06T07:41:27Z
1393,@RoseShiku-p7f,Mimi ata mseme nn I support Hannah ✌,0,2025-05-06T07:40:41Z
1394,@Blessed-h7t,Hanna ukuwa fala,0,2025-05-06T07:40:06Z
1395,@wilfredodhiambo6077,Sasa catering pia nikitu yakuachia shule ?,1,2025-05-06T07:38:09Z
1396,@gloriaabuga4129,"The interview wasn't hers, this is not right and you can do better!
Whoever said you end the live was right....you were wrong the minute you allowed her to come to the show",1,2025-05-06T07:37:50Z
1397,@EveyPasiany,Haha ...mm nimejua infection ilikua na nani,0,2025-05-06T07:37:47Z
1398,@BrexyElly,If you see someone shouting..causing drama..shes guilty.,0,2025-05-06T07:37:33Z
1399,@its_me_marienta,1:05:31...come closer who???😂😂😂😂,3,2025-05-06T07:37:18Z
1400,@MwanigaDeborah,Wanakiss kwa simu ya nani🫥,1,2025-05-06T07:36:59Z
1401,@rechoAyemba,"Sabrina is very mature in the head,ann ako old with nooo brain na pia pesa yake inamdanganya anapendwa,",0,2025-05-06T07:36:52Z
1402,@juliwanagri,"My goodness this is
 Immature, all this is not necessary.",0,2025-05-06T07:36:16Z
1403,@Victoriamwendep,Hanna ni dramatic lakini 😂,0,2025-05-06T07:34:42Z
1404,@cotney7625,Mbio nmetoka nayo tiktok jaman,0,2025-05-06T07:34:34Z
1405,@LizNtonja,Hannah akili iko kwa magoti au ndo kabisa huna?,0,2025-05-06T07:34:26Z
1406,@fridahmwanzia9921,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 obina it's not fair... Ugeita Hannah siku yake this is not good.. Hannah is bitter walahi,0,2025-05-06T07:33:08Z
1407,@EuniceKadivi,Obinna ulijuaaa...ulijua Hannah benta atakuja... infact mlipanga na Hannah 💯,0,2025-05-06T07:32:31Z
1408,@marycharles4768,Mbio nmekujia hapa😂😂,0,2025-05-06T07:32:29Z
1409,@FridahMugambi-h2f,"Obinna that's was so wrong,disrespect of the highest order.ungeita hannah siku yake na huyo kaswende mwenzake",0,2025-05-06T07:32:16Z
1410,@Victoriamwendep,Culture without Sabrina 🔥🔥,0,2025-05-06T07:32:09Z
1411,@niyohelpha1206,Captain akasema wengine walipimwa except hanna ..hanna.wakakulana akinyesha...infection ikaingia......ehe???hanna akubali tu ni uchafu yakee imeletea wengine  màgonjwa ii mambo iishe😂😂😂kako bitter niaje😂,2,2025-05-06T07:32:06Z
1412,@samsonphilip9005,Kumeaza kuchangamka sasa🎉🎉🎉,11,2025-05-06T07:31:31Z
1413,@bradinahmaseki5737,So hannah anaendaga nyumba za watu kuharibiana ndoa?😊,0,2025-05-06T07:31:02Z
1414,@gaddie_254,😂😂😂😂😂😂😂😂😂😂😂😂😂😂waaah!,0,2025-05-06T07:31:02Z
1415,@doreenchebet4604,Upuuuuus,1,2025-05-06T07:30:56Z
1416,@raelogenche1465,Weuh😢,0,2025-05-06T07:29:36Z
1417,@winter254-f4k,😂😂😂😂 wueeeh,0,2025-05-06T07:28:18Z
1418,@erickadega9827,Obinna hapa nayo umechoma... Look for culture and Sabrina and apologize... Interview ilikua yao sio ya Hannah... Ungemaliza yao then you invite Hannah for her opinion on those accusations,0,2025-05-06T07:28:13Z
1419,@eunicekendi9519,Huyu kijana ni wazimu😂😂😂😂,0,2025-05-06T07:27:55Z
1420,@antonetteleitich2586,Obinna usipochunga hii page yako itafungwa because you have to be wise when asking this questions and even inviting guests just impromptu.Ungepea Hanna Siku yake and again Hanna might end up depressed because all these people will be used to bring her down..,0,2025-05-06T07:27:45Z
1421,@missbettietatia2295,Sabrina is very young and beautiful,0,2025-05-06T07:27:03Z
1422,@CECILIANAFTAL-hv1tz,"Waschana mbona mwapenda kujiabisha lakini?hamna ata haibu ,how do u parents face the society shame shame shame",0,2025-05-06T07:26:47Z
1423,@suekimberly5666,Wale mnasema Obinna should apologize...ni yeye alipigia Hannah simu? Sabrina amecomplain? Infact hiyo part ya hanah imekua interesting.,0,2025-05-06T07:25:51Z
1424,@lawrencenganga33,"Obinna. Honestly this interview was only meant for Sabrina. The fact that you let Hanna crush on it was uncalled for n unprofessional.
You could have arranged for her interview to support herself with his Captain Malenge... One advice also Hanna always act Mature kindly not everything needs a physical fight aki.
Obinna nawe n team ,,, Pull up on this kind of things .....",0,2025-05-06T07:24:10Z
1425,@blandinahbaibe3898,At some point I hate Hannah but she is real she protects Sabrina but Sabrina asipotaja kaswende content haijipi,0,2025-05-06T07:23:47Z
1426,@dan_lamar,Ata mimi nikiambiwa niko na kaswende natokea pap kama sina,0,2025-05-06T07:23:44Z
1427,@Gloriasly4,Obiñna si unafaa kujua maswali za katrina before ukuje live😂😂😂 si kusoma hivo . Anyway leo suti imeweza saaana,0,2025-05-06T07:23:43Z
1428,@FridahMokeira-w4e,Enyuma eyeeee Hannah umenisinya sana unaeza gongwaa ushangae nyabereeeeee,36,2025-05-06T07:23:24Z
1429,@bristee702,Ya kuinsert obviously ni vaginal candidiasis not symphysis,0,2025-05-06T07:23:07Z
1430,@spicydee610,Nimeanza kusupport sabato sasa coz what the hail was this 😢,0,2025-05-06T07:22:43Z
1431,@sylviakwamboka1773,End the live before she speaks her side? was thr interview hers? yes stop her and if she feels she needs to speak mpee platform another time another day,1,2025-05-06T07:20:34Z
1432,@NancyBenzi-l6f,Huyu hanaa ako na kiburi ya upuuzi kabisa ni mwanamke but anakaa ni kama ndo ameanza kudinywa jana ata hangekuja kwa show if she clain she is mature. Why drama kama mtu unajiheshimu surely,0,2025-05-06T07:20:12Z
1433,@janetsila-254,from the look of things sabrina ni muongo😢😢😢 Hannah is saying the truth❤...go girl in this life kila MTU ako na dirty side yake but indeed Hannah you have a Golden heart.. mashallah,50,2025-05-06T07:19:40Z
1434,@dianahmogeni,"I think Sabrina ndo alikosea na akubali, mbona unaforce urafiki na ex girlfriend wa mwanaume wako🤔 hadi unamuita awatembelee kwa nyumba. If she is not bitter too na amemove on she should learn to avoid anything concerning her ex and her ex co-wife.",0,2025-05-06T07:19:27Z
1435,@missbettietatia2295,Sabrina anasema ukweli,0,2025-05-06T07:18:47Z
1436,@carolineabongo7039,Am watching as a gen x...wueeeeeeeh!awuoro!,0,2025-05-06T07:18:39Z
1437,@Skylar-k4m,Obinna you owe that couple an apology. HANNA that was disrespectful,13,2025-05-06T07:18:24Z
1438,@jobmichira,Obinna umekosea Culture saana.,0,2025-05-06T07:18:23Z
1439,@PMNTV1,I pray that this kind of love never locate me😢💔,3,2025-05-06T07:16:54Z
1440,@blandinahbaibe3898,Obinna umemkosea culture heshima,1,2025-05-06T07:16:40Z
1441,@velder3118,"theres no maturity with sabrina,she has no receipts..period",0,2025-05-06T07:16:26Z
1442,@ShamimGlen,Lakini angeacha tu kwanza umalize na hao couples hizo issues angeleta hapo 😊,1,2025-05-06T07:12:17Z
1443,@margaretmwangishow2138,Hii mwanaume inapendwangwa nini coz weuh 💔,0,2025-05-06T07:12:14Z
1444,@emeldakagea8459,Si kaswende imeteseka sana kwa hizi social media 🤣🤣🤣,0,2025-05-06T07:12:03Z
1445,@Mpishimtrue,"After my thorough analysis, i realised this
1. Sabrina is still in love with Samir
2. Culture is just a stepping stone to heal
3. The chemistry behind Culture and Sabi is not working
4. Hannah stole Samir 
5. Vaginal infection in women who share a partner is common so there is no Kaswende anywhere.

In short, let Sabrina just speak the truth and she needs time to move on. It may end up messy too with Culture",18,2025-05-06T07:10:12Z
1446,@Wamboh-cww,Kama wakisii ndio hawa ...Acha ikae😂😂😂😂😂ndio watu wanasemanga aty ata mkisii sina 😂😂😂😂😂,0,2025-05-06T07:10:06Z
1447,@linetkisongochi9063,Angeleta za kisii...maneno mingi mpaka aerefuki,4,2025-05-06T07:09:03Z
1448,@FaithAli-mm7jz,Na vile wanabore,0,2025-05-06T07:08:58Z
1449,@suekiarie9002,"Aky My Obinna,this was so unprofessional to allow Hanna to come into the show yenye haikua yake,,,Alafu you don't have other serious guest apart from tiktokers??? You now loosing it...we want mature people pliz",0,2025-05-06T07:06:49Z
1450,@RuthIngado,Mwenye ty anapiganiwa weh😂😂😂😂😂,0,2025-05-06T07:04:08Z
1451,@sylviakwamboka1773,"@obina this was wrong 
you should not go this ways",0,2025-05-06T07:03:38Z
1452,@Gathoni-winnie,"UTI it's not a bad infection..every woman can get and can heal
Either through sex or toilet",1,2025-05-06T07:03:30Z
1453,@Esiroanthonytv,The guy is not mature enough,0,2025-05-06T07:03:24Z
1454,@mwendehjacklineh1463,Kama huyu msichana alikua ex wa sammir na wakarudiana let her be sure huyo sammir atarudia ex mwingine tu..Wembe ni ule ule😏,0,2025-05-06T07:02:53Z
1455,@lydearndunda,"Guys pls tulisema mtu ni kujieleza nilitoa song last Monday na haina views mnaeza enda msikize kidogo mnambie shida ni nn pls, pia mm ni wenu mnifikishe 1k subscribers pls tulisema mtu ni kujieleza ama",0,2025-05-06T07:02:46Z
1456,@ObinnaTVExtra,Who do you want on the next show?,237,2025-05-06T07:02:14Z
1457,@missbettietatia2295,Kumbe Hana hakuangi mrembo,0,2025-05-06T07:01:37Z
1458,@MarionBaraka,Mimi kama mjaluo ningepita na yeye kwa mlango akiingia... kwani intveaw ilikua ya nani? nkt,0,2025-05-06T07:01:23Z
1459,@Petty533,"Ambia uyo  Katumani betah tumeona wengi wakiwa na magari lakin the end of the day wako free for nothing,,,kusema i pick my key car ,,i pick my key car, na ndo kanaende kuharibia wengine show😢",2,2025-05-06T07:01:01Z
1460,@LucasSewe,Obinna atatongoza huyo kabisa,0,2025-05-06T06:59:02Z
1461,@africancomedy...vibrancy4691,"It's very unfortunate that obinna allowed this,u literally put aside your professionalism....unprecedented",0,2025-05-06T06:58:20Z
1462,@wardashicks6921,Very stupid manaless young lady's hii ujinga ya hii live wamama mfiche our tenageers wasione hii wasichana wajinga kwanza hannah,0,2025-05-06T06:57:28Z
1463,@munehjd9118,The culture guy is mkisiiii mjinga 😂 I don’t even know what Sabrina sees in him,0,2025-05-06T06:57:21Z
1464,@Yoyo236_p2u,Hannah 😅😅😅😅😅😅😅wueh mambo ni live,0,2025-05-06T06:56:44Z
1465,@janemaina5848,Every week siku hizi lazima kuwe na drama huku,0,2025-05-06T06:56:25Z
1466,@bonfacenyambane3498,Obina truth be told ww ungeita hannah benta interview yake hapa ulimes kuallow hannah kukam hapa,0,2025-05-06T06:56:14Z
1467,@naomimatata5270,I like Hannah... Unshakable,2,2025-05-06T06:56:11Z
1468,@branfx254,"ANNA IS IMMATURE, SPEAKING NONSENSE IN THE SHOW! ""MBORO"" REALLY???
OBINNA PLS DELETE THIS VIDEO BEFORE WE REPORT IT BCZ OF ANNA!!!",1,2025-05-06T06:55:57Z
1469,@MutindiKunga,Aki obinna ukufanya poa kuleta Hannah apa,0,2025-05-06T06:55:45Z
1470,@elizabethsylivia,When one person is found with a UTI it's always advisable the other party to also use the medicines so one of them had only that the person responsible is not ready to admit about it of which there are many causes of UTI and one of them is sharing a partner,0,2025-05-06T06:54:11Z
1471,@MiriamGatwiri-w2j,iiiya kiss ni karii😂i,0,2025-05-06T06:53:50Z
1472,@mathewmunyao3517,Captain ni kidinyi,0,2025-05-06T06:53:13Z
1473,@SarahAriviza,Mbona Hannah amekuja na interview si yake,0,2025-05-06T06:53:03Z
1474,@branfx254,"THE ONLY UGLY, UNWANTED SHOW FOR THE FIRST TIME IN OBINNA SHOW..
OBINNA PLS APOLOGIZE TO THE COUPLES,HOW CAN U ALLOW ANN TO BE IN THE INTERVIEW YET U HAVE THE COUPLES...
WE CONDEMN SUCH AN ACT",1,2025-05-06T06:53:00Z
1475,@FaithNyabuto-z1d,"Obinna umefanyia akina culture vibaya,, you were to respect their interview and call Hannah siku yake........you took sides.",0,2025-05-06T06:51:53Z
1476,@MonicahSyumbua,Bit pia mtu mmoja aneza patwa na ugonjwa af the partner apewe ndo ajiprotect so hanna kubali ulikuwa na ugonjwa so sabrina ilibidi apewe dawa,0,2025-05-06T06:51:05Z
1477,@priscawanjiku4350,pthoooooooooooo,0,2025-05-06T06:50:18Z
1478,@ziporawawira6063,The guys on the background ndio mnafaa kweda washroom 😂😂😂juu kuna vile,0,2025-05-06T06:50:03Z
1479,@iansoipei7566,Niache opinaa,0,2025-05-06T06:49:59Z
1480,@JUDITHMUTHOKI,😂😂😂😂😂😂😂😂😂mrs kaswende is bitter,0,2025-05-06T06:48:17Z
1481,@AshaShamila,Obinna you have started loosing direction... what kind of people are you bringing,0,2025-05-06T06:47:55Z
1482,@HellenKerubo99,Content crieson😢😅😅😅😅😅,0,2025-05-06T06:47:03Z
1483,@mercyjaimo1544,"Obina have been following u for so long,i respect you,i love you..bt don't bring such kind of useless stuffs at your show,.... first thing Hannah is very desperate na mapenzi, and lem tell you,huu mwezi hautaisha ka haujackia samir akimuadress, Hannah is very stupid lady,hata Mimi ningekua mwanaume, I will never date such kind of lady, first thing she doesn't respect herself....
Useless ladies with sewage mind.....",0,2025-05-06T06:46:44Z
1484,@lilchemtai,Lakini hanna ni bloody fuckin😂😂,0,2025-05-06T06:46:12Z
1485,@fatmajuma5579,Umefake document acha kujitetea,0,2025-05-06T06:45:54Z
1486,@MerianaDanson,"Very  shameful  and cursed generation,may God have mercy",0,2025-05-06T06:44:57Z
1487,@Dorcaskinanu88,"Not kaswende but UTI,so it's hannah who had it offcourse....if its sabrina the first 3 days samir angekuwa ashajua",1,2025-05-06T06:44:32Z
1488,@KINGDOMBUSINESSJ,Obinna this was so unprofessional i swear .. why would you bring another person to their interview?,0,2025-05-06T06:44:05Z
1489,@ziporawawira6063,The guy is a vibe ❤😂😂,51,2025-05-06T06:43:55Z
1490,@catherineayoma3344,We can tell mwenye infection...wa kujitetea sana!,1,2025-05-06T06:42:58Z
1491,@mildredpriscah1069,Culture afadhali uachane na zab 😂,0,2025-05-06T06:42:55Z
1492,@ngugikyalo,Obina umeanguka,0,2025-05-06T06:42:30Z
1493,@sylviakiptanui9847,Nothing will make me hate hanna😂😂,0,2025-05-06T06:41:56Z
1494,@fatmajuma5579,Huyu Hanna ni kiherehere sana na kaswende alileta yeye hata captain aliadmit  hahaha aache kuwa na machungu,0,2025-05-06T06:41:31Z
1495,@roseakunda-k7y,Obinna anapenda Hannah mbona ameacha wenye wameitwa Interview wakawalk out na mwenye c wa interview akabaki😅,1,2025-05-06T06:40:07Z
1496,@FridahMokeira-w4e,Enyewe nimecheka yangu yote😅😅😅😅😅😅😅kama hiyo kiss wueeeeee itanisukuma huuu mwaka yote,0,2025-05-06T06:39:46Z
1497,@catherineayoma3344,Why was mbilikimo invited to the show?,0,2025-05-06T06:39:29Z
1498,@lizglenda6001,Hanna is always desperate 😢😢😢,0,2025-05-06T06:39:22Z
1499,@mildredpriscah1069,Captain the man 😂😂😂Eiii,0,2025-05-06T06:37:34Z
1500,@MargaretWanjiru-l6o,Kumbe umalaya siku hizi it's that open 😢😢,0,2025-05-06T06:36:56Z
1501,@jadijuma5004,Hannah she's bitter  yooooo .....Anajionaa  ajeee Aiiiii .It wasn't her interview though...This soo baaaaaad,0,2025-05-06T06:36:37Z
1502,@LeahNjoroge-bz4cs,Ladies😢😢just respect your self jameni..what acrap🤦‍♀️,0,2025-05-06T06:36:10Z
1503,@elvinzihuramyezihuramye3939,"No hate nor any bad feeling. There was no vibe on the show until HannaBenta walked in. I think Obinna called her to kill the boredom. Though, Culture is naturally funny. His best-self he should one day do umbea with bebii on Ex's  & comebacks
 It will be 🔥 and 😂😂😂😂.",1,2025-05-06T06:35:48Z
1504,@kelvinaderi,Hii show ilianza poa but inaenda ikiwa ya Mushene na TikTok nonsense. Oga Obinna should go back to good interviews.,0,2025-05-06T06:34:25Z
1505,@wambuatoto,Wueh...Obinna how old are you?,0,2025-05-06T06:34:23Z
1506,@Florence-q5w,"Thanks Sabrina and culture for leaving,m ata ningetoka vile tu aliingia ,",0,2025-05-06T06:34:11Z
1507,@phylliswambui9367,Uyu mtu ni mslow ivi ama ni comedy 😂 🤣 opposite wa kisii prince😂,0,2025-05-06T06:33:41Z
1508,@mercycusson7652,"Hannah you are a disgrace,,,,you are damn illiterate,,,very low thinking,,,",0,2025-05-06T06:32:43Z
1509,@EuniceKamanda-d2s,Woow much love Sabrina and culture❤❤❤❤,9,2025-05-06T06:32:26Z
1510,@Esthernyokabi470,Sabrina was disrespected,1,2025-05-06T06:32:12Z
1511,@Beingrealshow-tv,Niletee king kalala rebellion 😂😂 na unite io siku kindly,0,2025-05-06T06:31:42Z
1512,@winnieobwocha5941,You was dating him Hannah 😅😅,0,2025-05-06T06:31:32Z
1513,@mercyseur9462,But for real hawa hawajielewi coz wanasema tulijuwana tiktok marar five years ago imgn yote ni uongo tu,0,2025-05-06T06:31:24Z
1514,@FaithOnesmus-d6y,This guy is really a joker 😂😂,1,2025-05-06T06:31:18Z
1515,@essynjeri981,"How old is Hannah? Ju wuewee,,,",0,2025-05-06T06:29:48Z
1516,@samwelrambeka7150,i feel for culture😂😂😂,2,2025-05-06T06:29:33Z
1517,@Metrine777,Obinna ulikosa 😢 mbona ukasema Hannah akuje,0,2025-05-06T06:28:35Z
1518,@ruthboss2002,Weh views zimetembea huku 🤣🤣🤣,0,2025-05-06T06:27:44Z
1519,@ShillahOmbura-kl9ln,Wewe mbilikimo si ulisema eti Sabrina alikua maid...toka hapa na hiyo kaswende yako ya utakataka😂😂😂,0,2025-05-06T06:26:35Z
1520,@sammy254_official4,"Obinna what if it was you  in one of the interview ,alafu mlamuwa atokee ???",0,2025-05-06T06:26:03Z
1521,@FridahMokeira-w4e,Sasa hannah alikua anataka kupigana na mwanaume yaan ujinga ni kitu mby....vle wakisii wanakuanga na hasira  kanaeza pepetwaaa kama gazia,0,2025-05-06T06:25:48Z
1522,@josepholao,OBINNA anaisha polepole ka hizi ndio vipindi ameanza siku hizi 😢 very unproffessional.,0,2025-05-06T06:25:29Z
1523,@EvelynKhayombe,I love Hannah ako na evidence 😂,0,2025-05-06T06:25:28Z
1524,@mercylyne82,pia mimi wangu ni mumama😂,0,2025-05-06T06:25:04Z
1525,@samwelrambeka7150,Culture anafanya nini hapa guys😢,0,2025-05-06T06:24:01Z
1526,@ndinis9939,Sabina is more mature than this Hanna whatever .. what a disgrace of a woman . Women respect yourself,0,2025-05-06T06:23:54Z
1527,@cynthiadestiny358,but hannah hana roho mbaya,0,2025-05-06T06:23:15Z
1528,@lilianjerop4647,Anafanana bibi wa Obama,0,2025-05-06T06:23:14Z
1529,@maxwellmaxyn8279,NKT! This so bad,0,2025-05-06T06:23:05Z
1530,@diananyarotso3321,Na hii show imeanza kuboo like interview ilikua ya nani specifically,1,2025-05-06T06:23:05Z
1531,@VannessaAmbasa,Simlisema hana id,0,2025-05-06T06:22:57Z
1532,@benardattengina4855,Hanna benta afya yake inadhoofika Na nikama akili yake inakua mbaya kuongea uchafu eweeeee,0,2025-05-06T06:22:51Z
1533,@essynjeri981,"Aki navile hannah kitambo alikuwa mpoa ,,she was even mentors wa watu,,,see her now eeei😢",2,2025-05-06T06:22:46Z
1534,@DenisGituma-u5t,Bring mature pple haki waah this is total shame,0,2025-05-06T06:22:24Z
1535,@RuthNzinga-bv9yp,Mwenye anasema Hannah ni mbaya huyo bado hajakomaa,0,2025-05-06T06:22:05Z
1536,@themanyaras3419,Obinna you have underated that young man how the hell hanna shows up wanadiscuss issue ya mwanaume mwingine yet the present guy is around haujafanya poa,0,2025-05-06T06:21:41Z
1537,@EverydayLife-c3u,"Kama captain alikua na Sabrina before na hakuskia hiyo harufu, why did the smell come after Hannah coming in the relationship?!",0,2025-05-06T06:20:20Z
1538,@fridahmwanzia9921,Hannah ni kilazimishi kisisitizi😂😂😂😂😂 kamtu kafupi kma nyundo🤣🤣🤣,1,2025-05-06T06:18:42Z
1539,@MasitsaViolet,💕💕💕💕my Sabrina ♥️♥️♥️♥️ napenda huyu dem,2,2025-05-06T06:17:20Z
1540,@RovinahAkoth,Si mpatie benta maji😂😂😂😂,0,2025-05-06T06:16:45Z
1541,@marykariuki227,Wueeeehhh wapi results za oasis,1,2025-05-06T06:16:29Z
1542,@borntowin7864,"So what are we learning from this? Or what is our younger generation learning? Man hapa umeuma inje,I love to watch your interviews but of late tawe",0,2025-05-06T06:16:21Z
1543,@maithyajackline,Obviously sammir hawezi sema hanna alikuwa na kaswendee.... 😂😂,0,2025-05-06T06:16:02Z
1544,@DorisMukami-tl3bs,Huyu Sabrina Ako na ufala kuleta story zingine ...ona pia wewe umeaibikia hapa.... Hannah go girl...to more wins,2,2025-05-06T06:15:22Z
1545,@SethAdams-g2o,Acha tu nitulie comment section 😁,0,2025-05-06T06:15:13Z
1546,@jamresq3104,I really don't like this chipanzee by the name Hannah,0,2025-05-06T06:15:07Z
1547,@beckybeto271,Mwisho  inakaa  Nairobi   diaries 😂,0,2025-05-06T06:14:03Z
1548,@NoraKainyu-do5qk,"Obinna protect your guests 
This is so disrespectful 
Si. Huyo angengoja interview yake Aii 
Apologize to that couple",0,2025-05-06T06:13:50Z
1549,@JacklineKanana-kl7kl,🤣 🤣 Yaani Ata obinna anaona Hawa watu ni wajinga tu.. Mbona hajai ambia wengine wakisii live 😂anyway hio accent ya uyo mwanaume ni turn off,0,2025-05-06T06:12:54Z
1550,@KeziahWairimu-z3b,I hate drama i swear,0,2025-05-06T06:12:32Z
1551,@mukiriafaith3458,Hawa wasichana wako na wazazi kweli,0,2025-05-06T06:12:03Z
1552,@maithyajackline,Damn😅😅😅😅,0,2025-05-06T06:11:51Z
1553,@WinnieNkarichia,Confused relationship,0,2025-05-06T06:11:33Z
1554,@MargaretWanjiru-l6o,Sabina was nervous and shivering 😅,2,2025-05-06T06:10:54Z
1555,@FatihaAbdulkarim,Hanna Ni mouthy.but watif sammir Ndio aliwaletea?madem tujipende sasa,0,2025-05-06T06:10:27Z
1556,@traceytiana1057,Sabrina ni mwongo 😂  alilamba lolo😅,1,2025-05-06T06:10:13Z
1557,@RovinahAkoth,😂😂😂😂😂 obinna why are you hanging 😂😂😂😂,1,2025-05-06T06:09:24Z
1558,@thejoymaker254,Yaani hakuna turn taking huyo naye anaongea sana hataki kupeana chance mtu aongee,0,2025-05-06T06:08:14Z
1559,@KeziahWairimu-z3b,Shame on you obina 😢😢,0,2025-05-06T06:07:52Z
1560,@onserioedwin7840,Obinna is the most stupid and unprofessional host,0,2025-05-06T06:07:37Z
1561,@NaomiJeruto-io7xo,Hanna is good until you mention her name..she can't talk about someone or split any until you start is when she will split out😂,0,2025-05-06T06:06:56Z
1562,@dottythecreator,"After kisii test, they all took drugs and for sure Afterwards, Hannah went to Agha khan , hiyo mtu lazima akuwe negative juu it's suppressed",1,2025-05-06T06:06:56Z
