"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","category","clean_text","confidence_score","created_at","id","language","lead_time","likes","predicted_label","published_at","sentiment","subcategory","text","updated_at" 
107.0,436,3343,"1","@moulemoule6983","Irony/Sarcasm","Dunia simama nishuke  woman_gesturing_OK_medium_skin_tone  woman_gesturing_OK_medium_skin_tone  woman_gesturing_OK_medium_skin_tone ",0.4542401731014251,"2026-02-25T20:28:23.373423Z",85158,"Mixed (Code-switching)",13.271,0,"neutral or positive","2025-05-12T20:16:54Z","Negative","[Irony] Mock compliment","Dunia simama nishuke 🙆🏽‍♀️🙆🏽‍♀️🙆🏽‍♀️","2026-02-25T20:28:23.373423Z"
108.0,437,3344,"1","@moulemoule6983","Offensive","Mkisii hapa tu ni mjinga ako na bwana yake hapo still anafeel Captain.",0.6140081286430359,"2026-02-25T20:31:19.404232Z",85159,"Mixed (Code-switching)",175.593,0,"neutral or positive","2025-05-12T20:15:32Z","Negative","[Offensive] Non-personal","Mkisii hapa tu ni mjinga ako na bwana yake hapo still anafeel Captain.","2026-02-25T20:31:19.404232Z"
109.0,438,3345,"1","@MUNGU545","Cyberbullying","Obina need to be taken to hospital with his fellow idiots this is filth and nonsense interview ever in this country 

You have ebarased us but there is your pay with this idiot sily girls 

Shame in you all",0.8130602836608887,"2026-02-25T20:31:59.187987Z",85160,"English",39.273,1,"offensive language","2025-05-12T19:23:23Z","Negative","[Bullying] Direct Insult","Obina need to be taken to hospital with his fellow idiots this is filth and nonsense interview ever in this country 

You have ebarased us but there is your pay with this idiot sily girls 

Shame in you all","2026-02-25T20:31:59.189995Z"
110.0,439,3346,"1","@ThomasTrader-s6q","Constructive Criticism","its not fare obinna for someone to come from nowhere and interfere your show sir",0.3706044256687164,"2026-02-25T20:32:23.229339Z",85161,"English",23.594,0,"neutral or positive","2025-05-12T18:09:19Z","Neutral","[CC] Performance-based","its not fare obinna for someone to come from nowhere and interfere your show sir","2026-02-25T20:32:23.229339Z"
111.0,440,3347,"1","@janewanjiku6752","Irony/Sarcasm","Sabrina alisahau kubeba filters  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.3910353779792785,"2026-02-25T20:32:50.422547Z",85162,"Mixed (Code-switching)",26.857,0,"offensive language","2025-05-12T14:02:01Z","Negative","[Irony] Mock Laughter","Sabrina alisahau kubeba filters 😅😅😅","2026-02-25T20:32:50.422547Z"
112.0,441,3348,"1","@ingabirenadine","Constructive Criticism","Hannah anasema ukweli  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4318183362483978,"2026-02-25T20:33:02.763614Z",85163,"Mixed (Code-switching)",11.968,0,"neutral or positive","2025-05-12T13:10:37Z","Neutral","[CC] Genuine feedback","Hannah anasema ukweli 😂😂😂😂😂😂","2026-02-25T20:33:02.763614Z"
113.0,442,3349,"1","@liarez123","Constructive Criticism","But l feel hanna how can you blame someone kitu hana haifai hata ingekuwa mimi ningempiga  face_with_tears_of_joy ",0.3632341623306274,"2026-02-25T20:33:28.291792Z",85164,"Mixed (Code-switching)",25.12,1,"neutral or positive","2025-05-12T12:40:56Z","Neutral","[CC] Supportive Speech","But l feel hanna how can you blame someone kitu hana haifai hata ingekuwa mimi ningempiga 😂","2026-02-25T20:33:28.291792Z"
114.0,443,3350,"1","@kimdizzy254","Constructive Criticism","Coming from the three men army to this.. i feel like hawa wako soo boring, na utoto",0.3197703063488006,"2026-02-25T20:33:51.051745Z",85165,"Mixed (Code-switching)",22.3,0,"irony","2025-05-12T11:07:25Z","Neutral","[CC] Performance-based","Coming from the three men army to this.. i feel like hawa wako soo boring, na utoto","2026-02-25T20:33:51.051745Z"
115.0,444,3351,"1","@stellakerubo4834","Offensive","Yaani hawa wasichana are they really normal??sharig a man sama room .....degrading themselves  ..i hate both of you",0.416614681482315,"2026-02-25T20:34:10.284673Z",85166,"Mixed (Code-switching)",18.897,0,"offensive language","2025-05-12T10:25:47Z","Negative","[Offensive] Non-personal","Yaani hawa wasichana are they really normal??sharig a man sama room .....degrading themselves  ..i hate both of you","2026-02-25T20:34:10.284673Z"
116.0,445,3352,"1","@It_is_nafula","Irony/Sarcasm"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3975022137165069,"2026-02-25T20:34:23.491592Z",85167,"Plain Emoji",12.789,0,"neutral or positive","2025-05-12T09:09:56Z","Neutral","[Irony] Mock Laughter","😂😂😂😂","2026-02-25T20:34:23.491592Z"
117.0,446,3353,"1","@stellakerubo4834","Constructive Criticism","Hii accent ni mbaya sana......",0.9187585711479188,"2026-02-25T20:34:40.251558Z",85168,"Mixed (Code-switching)",16.406,0,"offensive language","2025-05-12T07:25:32Z","Neutral","[CC] Genuine feedback","Hii accent ni mbaya sana......","2026-02-25T20:34:40.251558Z"
118.0,447,3354,"1","@wendyojigo8631","Constructive Criticism","being desperate in mbaya young girls lets work hard girls",0.3618664145469665,"2026-02-25T20:34:56.233409Z",85169,"Mixed (Code-switching)",15.486,0,"offensive language","2025-05-12T07:03:03Z","Neutral","[CC] Supportive Speech","being desperate in mbaya young girls lets work hard girls","2026-02-25T20:34:56.233409Z"
119.0,448,3355,"1","@BrianMash-j3h","Constructive Criticism","Yoh!!,,,,Obina u should tell this couple as their elder bro that they still need to learn more in relationship and take their time coz for sure they seem to be younger in relationship.",0.3129730820655823,"2026-02-25T20:35:14.505884Z",85170,"Mixed (Code-switching)",17.92,0,"constructive criticism","2025-05-11T23:51:12Z","Neutral","[CC] Performance-based","Yoh!!,,,,Obina u should tell this couple as their elder bro that they still need to learn more in relationship and take their time coz for sure they seem to be younger in relationship.","2026-02-25T20:35:14.505884Z"
120.0,449,3356,"1","@salima_saly","Irony/Sarcasm","The bar is invincible",0.3139677941799164,"2026-02-25T20:35:40.502737Z",85171,"Mixed (Code-switching)",25.67,1,"neutral or positive","2025-05-11T18:52:20Z","Negative","[Irony] Hyperbolic understatement","The bar is invincible","2026-02-25T20:35:40.502737Z"
121.0,450,3357,"1","@teddymcmahon8292","Irony/Sarcasm","Makalatas  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.2995699346065521,"2026-02-25T20:35:53.003593Z",85172,"Mixed (Code-switching)",12.057,0,"neutral or positive","2025-05-11T18:05:39Z","Negative","[Irony] Mock compliment","Makalatas 😂😂😂😂","2026-02-25T20:35:53.003593Z"
122.0,451,3358,"1","@emilywangui","Irony/Sarcasm"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy kaswede family. ...",0.3744300305843353,"2026-02-25T20:36:07.729687Z",85173,"Mixed (Code-switching)",14.383,0,"neutral or positive","2025-05-11T16:57:14Z","Negative","[Irony] Mock compliment","😂😂😂😂😂kaswede family. ...","2026-02-25T20:36:07.729687Z"
123.0,452,3359,"1","@AbigailFuraha-eh7bn","Constructive Criticism","Hadi mm siwezi kubali kushikwa nkicheat  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4527445435523987,"2026-02-25T20:38:37.286308Z",85174,"Mixed (Code-switching)",149.178,0,"offensive language","2025-05-11T12:46:47Z","Neutral","[CC] Supportive Speech","Hadi mm siwezi kubali kushikwa nkicheat 😂😂😂😂","2026-02-25T20:38:37.286308Z"
124.0,453,3360,"1","@rosekate3062","Offensive","Huyu jamaa ni fala kivyake wueeeh",0.338030070066452,"2026-02-25T20:38:52.617536Z",85175,"Mixed (Code-switching)",14.968,0,"neutral or positive","2025-05-11T09:39:30Z","Negative","[Offensive] Vulgar language (Matusi)","Huyu jamaa ni fala kivyake wueeeh","2026-02-25T20:38:52.617536Z"
125.0,454,3361,"1","@HEARTIST-KENYA","Others","skinfinity tattoos",0.4360581636428833,"2026-02-25T20:39:19.974772Z",85176,"Mixed (Code-switching)",26.982,0,"neutral or positive","2025-05-11T08:19:53Z","Neutral","[Other] General Others","skinfinity tattoos","2026-02-25T20:39:19.974772Z"
126.0,455,3362,"1","@Kikibossy254","Constructive Criticism","The worst interview..so disgusting alafu obinna is arrogant ati tufinye stop
We sympathize and move on obinna usituletee face_with_tears_of_joy kusprashiwa na maji cs am driving meaning sabrina isn't
 face_with_tears_of_joy must Hannah talk while touching obinna. woozy_face  face_with_rolling_eyes ",0.6192159056663513,"2026-02-25T20:40:05.011300Z",85177,"Mixed (Code-switching)",44.566,0,"offensive language","2025-05-11T07:27:30Z","Neutral","[CC] Performance-based","The worst interview..so disgusting alafu obinna is arrogant ati tufinye stop
We sympathize and move on obinna usituletee😂kusprashiwa na maji cs am driving meaning sabrina isn't
😂must Hannah talk while touching obinna.🥴🙄","2026-02-25T20:40:05.011300Z"
127.0,456,3363,"1","@carolinemumbinya8739","Constructive Criticism","May this kind of relationship never meet me",0.379549115896225,"2026-02-25T20:40:16.845158Z",85178,"Mixed (Code-switching)",11.462,5,"neutral or positive","2025-05-11T04:29:39Z","Neutral","[CC] Genuine feedback","May this kind of relationship never meet me","2026-02-25T20:40:16.845158Z"
128.0,457,3364,"1","@Olpha-v7u","Constructive Criticism","Was planned",0.3165035247802734,"2026-02-25T20:40:26.423483Z",85179,"English",9.238,0,"neutral or positive","2025-05-10T22:05:26Z","Positive","[CC] Genuine feedback","Was planned","2026-02-25T20:40:26.423483Z"
129.0,458,3365,"1","@Olpha-v7u","Others","Results za oasis hizo wapi?",0.3248220086097717,"2026-02-25T20:40:44.261201Z",85180,"Mixed (Code-switching)",17.457,0,"neutral or positive","2025-05-10T21:51:14Z","Neutral","[Other] General Inquiry","Results za oasis hizo wapi?","2026-02-25T20:40:44.261201Z"
130.0,459,3366,"1","@geniusfaywan3907","Irony/Sarcasm","1:17:00 mi ni stripper  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.550949215888977,"2026-02-25T20:41:59.668702Z",85181,"Mixed (Code-switching)",74.937,1,"offensive language","2025-05-10T20:24:12Z","Negative","","1:17:00 mi ni stripper 🤣🤣🤣🤣🤣🤣","2026-02-25T20:41:59.668702Z"
131.0,460,3367,"1","@geniusfaywan3907","Irony/Sarcasm","Not Obinna saying ziet face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3818661570549011,"2026-02-25T20:42:11.803012Z",85182,"Mixed (Code-switching)",11.694,1,"neutral or positive","2025-05-10T20:12:16Z","Negative","[Irony] Mock compliment","Not Obinna saying ziet😂😂😂","2026-02-25T20:42:11.803012Z"
132.0,461,3368,"1","@Jane-vh1ep","Constructive Criticism","Saa mbona hajaonyeshana results za oasis face_with_tears_of_joy  face_with_tears_of_joy nkt",0.466753214597702,"2026-02-25T20:43:03.736566Z",85183,"Mixed (Code-switching)",51.456,0,"neutral or positive","2025-05-10T20:07:54Z","Neutral","[CC] Genuine feedback","Saa mbona hajaonyeshana results za oasis😂😂nkt","2026-02-25T20:43:03.736566Z"
133.0,462,3369,"1","@Patricia-ndu1nge","Offensive","All of this girl's+ the Captain wote in immature sana hundred_points ",0.4169263243675232,"2026-02-25T20:43:50.507338Z",85184,"Mixed (Code-switching)",46.231,3,"offensive language","2025-05-10T20:06:38Z","Negative","[Offensive] Vulgar language (Matusi)","All of this girl's+ the Captain wote in immature sana💯","2026-02-25T20:43:50.507338Z"
134.0,463,3370,"1","@wambumwash8510","Others","Were the parents watching all these  crying_face  crying_face  crying_face ",0.4599660038948059,"2026-02-25T20:44:04.423230Z",85185,"Mixed (Code-switching)",13.503,1,"offensive language","2025-05-10T18:32:56Z","Neutral","[Other] General Inquiry","Were the parents watching all these 😢😢😢","2026-02-25T20:44:04.423230Z"
135.0,464,3371,"1","@Joanneflavia","Offensive","Hawa wanakaa shortwire grinning_face_with_sweat !",0.314980000257492,"2026-02-25T20:44:24.981244Z",85186,"Mixed (Code-switching)",20.221,0,"irony","2025-05-10T17:19:57Z","Negative","[Offensive] Vulgar language (Matusi)","Hawa wanakaa shortwire😅!","2026-02-25T20:44:24.981244Z"
136.0,465,3372,"1","@precioussunya3809","Constructive Criticism","Honor thyself red_heart ",0.2710807025432586,"2026-02-25T20:44:38.673197Z",85187,"Mixed (Code-switching)",13.286,2,"neutral or positive","2025-05-10T15:01:41Z","Positive","[CC] Genuine Praise","Honor thyself❤","2026-02-25T20:44:38.673197Z"
137.0,466,3373,"1","@precioussunya3809","Constructive Criticism","Let us value and honour ourself red_heart ",0.2349933683872223,"2026-02-25T20:44:52.081426Z",85188,"English",12.951,10,"constructive criticism","2025-05-10T15:01:28Z","Positive","[CC] Genuine Praise","Let us value and honour ourself❤","2026-02-25T20:44:52.081426Z"
138.0,467,3374,"1","@sandrakagia6702","Constructive Criticism","I won't defend Sabrina coz it's not good  kuaribia mtu jina ...also Betta ungegate crush interview ya wenyewe  face_with_tears_of_joy ",0.3619493842124939,"2026-02-25T20:45:41.463293Z",85189,"Mixed (Code-switching)",48.861,4,"offensive language","2025-05-10T13:17:03Z","Neutral","[CC] Genuine feedback","I won't defend Sabrina coz it's not good  kuaribia mtu jina ...also Betta ungegate crush interview ya wenyewe 😂","2026-02-25T20:45:41.463293Z"
139.0,468,3375,"1","@sandrakagia6702","Offensive","Watu waoge tu jamani face_with_tears_of_joy ",0.2759775817394256,"2026-02-25T20:46:05.303284Z",85190,"Mixed (Code-switching)",23.48,1,"irony","2025-05-10T13:11:16Z","Negative","[Offensive] Non-personal","Watu waoge tu jamani😂","2026-02-25T20:46:05.303284Z"
140.0,469,3376,"1","@djoctoh","Irony/Sarcasm","The funny part is that wote wali insert  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.4308799803256988,"2026-02-25T20:46:40.821664Z",85191,"Mixed (Code-switching)",35.065,0,"irony","2025-05-10T12:32:17Z","Negative","[Irony] Mock compliment","The funny part is that wote wali insert 😅😅😅😅😅😅😅😅😅","2026-02-25T20:46:40.821664Z"
141.0,470,3377,"1","@_THEMAN7770","Offensive","HII JANGO HAINA KICHWA FITI",0.5050424337387085,"2026-02-25T20:47:09.385375Z",85192,"Sheng",28.221,0,"neutral or positive","2025-05-10T10:46:19Z","Negative","[Offensive] Vulgar language (Matusi)","HII JANGO HAINA KICHWA FITI","2026-02-25T20:47:09.385375Z"
142.0,471,3378,"1","@VionahOsoro","Constructive Criticism","Finally Kuna guests wamewalk out before show iishe crying_face  face_with_tears_of_joy  face_with_tears_of_joy  Obinna sasa atulie asiwalk out of interviews  grinning_face_with_sweat  face_with_tears_of_joy ",0.355947196483612,"2026-02-25T20:47:34.222577Z",85193,"Mixed (Code-switching)",24.506,1,"offensive language","2025-05-10T10:33:15Z","Neutral","[CC] Performance-based","Finally Kuna guests wamewalk out before show iishe😢😂😂 Obinna sasa atulie asiwalk out of interviews 😅😂","2026-02-25T20:47:34.222577Z"
143.0,472,3379,"1","@ngurumiss4868","Others","Hanna hangeomba interview badala ya kuingilia ya wenyewe?baaad",0.3083686530590057,"2026-02-25T20:47:55.351298Z",85194,"Mixed (Code-switching)",20.692,0,"irony","2025-05-10T08:34:47Z","Neutral","[Other] General Inquiry","Hanna hangeomba interview badala ya kuingilia ya wenyewe?baaad","2026-02-25T20:47:55.351298Z"
144.0,473,3380,"1","@sherylingeoffrey9266","Constructive Criticism","Hii ya kudate sijui kujuana hapo panakaa kauongo,,",0.526913046836853,"2026-02-25T20:48:33.663013Z",85195,"Mixed (Code-switching)",37.926,0,"irony","2025-05-10T07:56:01Z","Neutral","[CC] Decision-criticism","Hii ya kudate sijui kujuana hapo panakaa kauongo,,","2026-02-25T20:48:33.663013Z"
145.0,474,3381,"1","@yuridahkwamboka-ps9vz","Offensive","Hii n upuzi, utoto na upumbavu",0.6464127898216248,"2026-02-25T20:48:44.153183Z",85196,"Mixed (Code-switching)",10.081,0,"irony","2025-05-10T07:13:07Z","Negative","[Offensive] Vulgar language (Matusi)","Hii n upuzi, utoto na upumbavu","2026-02-25T20:48:44.153183Z"
146.0,475,3382,"1","@stellakerubo4834","Offensive","This man doesn't understand English  ,the accent ...yawa...kiswahili, english ni kikisii tupu",0.3582890927791595,"2026-02-25T20:49:28.237367Z",85197,"Mixed (Code-switching)",43.764,0,"neutral or positive","2025-05-10T07:04:10Z","Neutral","[Offensive] Non-personal","This man doesn't understand English  ,the accent ...yawa...kiswahili, english ni kikisii tupu","2026-02-25T20:49:28.237367Z"
147.0,476,3383,"1","@sherylingeoffrey9266","Others","Live starts @ 15.:30 min team udaku jump jump",0.2764817178249359,"2026-02-25T20:50:29.870819Z",85198,"Mixed (Code-switching)",47.702,0,"neutral or positive","2025-05-10T06:02:48Z","Neutral","[Other] General Others","Live starts @ 15.:30 min team udaku jump jump","2026-02-25T20:50:29.870819Z"
148.0,477,3384,"1","@sherylingeoffrey9266","Constructive Criticism","Jump to 4mins guys ,thank me later",0.2722172439098358,"2026-02-25T20:51:04.842802Z",85199,"English",34.499,0,"neutral or positive","2025-05-10T05:51:53Z","Positive","[CC] Genuine Praise","Jump to 4mins guys ,thank me later","2026-02-25T20:51:04.842802Z"
149.0,478,3385,"1","@paulinenjoroge6725","Cyberbullying","This so called Hannah is so disrespectful, again Obina why would you allow Hannah to intervene with interview sio yake, she was to be called for her interview sio kuingilia interview ya wengine",0.6990260481834412,"2026-02-25T20:51:46.600886Z",85200,"Mixed (Code-switching)",41.184,1,"offensive language","2025-05-10T04:42:58Z","Neutral","[Bullying] Direct Insult","This so called Hannah is so disrespectful, again Obina why would you allow Hannah to intervene with interview sio yake, she was to be called for her interview sio kuingilia interview ya wengine","2026-02-25T20:51:46.600886Z"
150.0,479,3386,"1","@LyneStacy","Irony/Sarcasm","This girl is a pick me",0.4627538323402405,"2026-02-25T20:52:15.814822Z",85201,"Mixed (Code-switching)",28.737,0,"neutral or positive","2025-05-10T01:16:24Z","Neutral","[Irony] Mock compliment","This girl is a pick me","2026-02-25T20:52:15.814822Z"
151.0,480,3387,"1","@cynthiaibese5688","Constructive Criticism","2minutes away from you na you are bringing results weee kwani uwa unatembea nazo?obi na Hannah walikua wamepanga.",0.2762404978275299,"2026-02-25T20:53:55.257192Z",85202,"Mixed (Code-switching)",99.072,0,"irony","2025-05-10T01:16:00Z","Neutral","[CC] Genuine feedback","2minutes away from you na you are bringing results weee kwani uwa unatembea nazo?obi na Hannah walikua wamepanga.","2026-02-25T20:53:55.257192Z"
152.0,481,3388,"1","@viraltokvideos6344","Constructive Criticism","Me i dont see any issue with hanna",0.5456517934799194,"2026-02-25T20:54:14.815942Z",85203,"English",19.149,1,"neutral or positive","2025-05-10T00:59:22Z","Positive","[CC] Genuine feedback","Me i dont see any issue with hanna","2026-02-25T20:54:14.815942Z"
153.0,482,3389,"1","@davidmeraba4501","Constructive Criticism","Obina this is very wrong it’s in inappropriate for you to accept Hannah akuje huko you could have organized a different show for her ajitetee",0.7153915166854858,"2026-02-25T20:54:39.889254Z",85204,"Mixed (Code-switching)",24.723,0,"offensive language","2025-05-10T00:38:52Z","Neutral","[CC] Performance-based","Obina this is very wrong it’s in inappropriate for you to accept Hannah akuje huko you could have organized a different show for her ajitetee","2026-02-25T20:54:39.889254Z"
154.0,483,3390,"1","@Nuru-g7muganda","Others","Upcoming youtubers let's gather here and grow together",0.4614371657371521,"2026-02-25T20:55:04.073704Z",85205,"English",23.688,0,"constructive criticism","2025-05-09T22:46:07Z","Neutral","[Other] Spam","Upcoming youtubers let's gather here and grow together","2026-02-25T20:55:04.073704Z"
155.0,484,3391,"1","@elijahmoturi2472","Offensive","Them. Ho's everywhere",0.4073194861412048,"2026-02-25T20:55:47.326193Z",85206,"Mixed (Code-switching)",42.896,0,"offensive language","2025-05-09T21:57:51Z","Neutral","[Offensive] Non-personal","Them. Ho's everywhere","2026-02-25T20:55:47.326193Z"
156.0,485,3392,"1","@EliaPoghisho","Cyberbullying","Obina i have just started hating you,,,,",0.4974665939807892,"2026-02-25T20:57:16.210915Z",85207,"Mixed (Code-switching)",88.403,0,"hate speech","2025-05-09T21:51:18Z","Negative","[Bullying] Direct Insult","Obina i have just started hating you,,,,","2026-02-25T20:57:16.210915Z"
157.0,486,3393,"1","@elijahmoturi2472","Constructive Criticism","I like tye authenticity of this guy mimi ka mkiisii much supportt nigga winking_face ",0.3414786756038666,"2026-02-25T20:58:06.822758Z",85208,"Mixed (Code-switching)",50.053,0,"irony","2025-05-09T21:03:59Z","Positive","[CC] Genuine Praise","I like tye authenticity of this guy mimi ka mkiisii much supportt nigga😉","2026-02-25T20:58:06.822758Z"
158.0,487,3394,"1","@sybilkerubo4895","Offensive","The kind of men these ladies date shows all how they are.... no class, no brains at all crying_face ",0.4819124937057495,"2026-02-25T20:58:32.483202Z",85209,"English",25.172,1,"offensive language","2025-05-09T20:00:47Z","Neutral","[Offensive] Non-personal","The kind of men these ladies date shows all how they are.... no class, no brains at all😢","2026-02-25T20:58:32.483202Z"
159.0,488,3395,"1","@ninoduncan4805","Constructive Criticism","I don't know if i can stand this if she was my girlfriend",0.3515031337738037,"2026-02-25T20:58:47.338981Z",85210,"English",14.316,0,"neutral or positive","2025-05-09T19:34:55Z","Neutral","[CC] Genuine feedback","I don't know if i can stand this if she was my girlfriend","2026-02-25T20:58:47.340492Z"
160.0,489,3396,"1","@CaroSham-t5p","Others","nipitieni please nifikishe 50 subscribers",0.2788270115852356,"2026-02-25T20:59:02.517838Z",85211,"Mixed (Code-switching)",14.667,1,"neutral or positive","2025-05-09T19:13:30Z","Neutral","[Other] Spam","nipitieni please nifikishe 50 subscribers","2026-02-25T20:59:02.517838Z"
161.0,490,3397,"1","@AnneWangui-vr6sw","Constructive Criticism","I think bentah akirudia that test agha Khan alikuwa anataka kuona kama amepona , y would you do test twice",0.2346510887145996,"2026-02-25T20:59:22.190431Z",85212,"Mixed (Code-switching)",19.344,0,"irony","2025-05-09T16:50:16Z","Neutral","[CC] Supportive Speech","I think bentah akirudia that test agha Khan alikuwa anataka kuona kama amepona , y would you do test twice","2026-02-25T20:59:22.190431Z"
162.0,491,3398,"1","@moseskosen7454","Constructive Criticism","Wueeh mambo ya Sabrina hayaleweki kabisaa very complicated  face_with_open_mouth  I don't how this guy end up dating this gal face_with_tears_of_joy  shiet!",0.5490931868553162,"2026-02-25T20:59:40.569342Z",85213,"Mixed (Code-switching)",17.923,0,"offensive language","2025-05-09T16:34:32Z","Neutral","[CC] Decision-criticism","Wueeh mambo ya Sabrina hayaleweki kabisaa very complicated 😮 I don't how this guy end up dating this gal😂 shiet!","2026-02-25T20:59:40.569342Z"
163.0,492,3399,"1","@essy_tasha1","Constructive Criticism","By now if you're a fan you should have been used to him Obinna already  face_with_tears_of_joy ",0.2570998966693878,"2026-02-25T21:00:16.135569Z",85214,"Mixed (Code-switching)",35.144,0,"constructive criticism","2025-05-09T16:21:14Z","Neutral","[CC] Performance-based","By now if you're a fan you should have been used to him Obinna already 😂","2026-02-25T21:00:16.135569Z"
164.0,493,3400,"1","@selinaelamae9685","Others","weuh hii nayo noma",0.3117974400520324,"2026-02-25T21:00:31.585051Z",85215,"Mixed (Code-switching)",15.02,0,"neutral or positive","2025-05-09T14:42:36Z","Neutral","[Other] General Others","weuh hii nayo noma","2026-02-25T21:00:31.585051Z"
165.0,494,3401,"1","@kiokodaudi","Others","Huyu jamaa na MC Exodus, same WhatsApp. Hawaskii  grinning_face_with_sweat ",0.3280088007450104,"2026-02-25T21:00:50.145214Z",85216,"Mixed (Code-switching)",18.082,0,"neutral or positive","2025-05-09T14:33:08Z","Neutral","[Other] General Others","Huyu jamaa na MC Exodus, same WhatsApp. Hawaskii 😅","2026-02-25T21:00:50.145214Z"
166.0,495,3402,"1","@PhilemonKoech-z1n","Constructive Criticism","Pamela ako na kasmile weuh yeye angebaki tu kwa background to give the live show appealing @am gone keep smiling Pamela as you energies the pipo too grinning_face_with_sweat ",0.3167490661144256,"2026-02-25T21:01:08.732958Z",85217,"Mixed (Code-switching)",18.115,0,"neutral or positive","2025-05-09T13:53:09Z","Positive","[CC] Genuine Praise","Pamela ako na kasmile weuh yeye angebaki tu kwa background to give the live show appealing @am gone keep smiling Pamela as you energies the pipo too😅","2026-02-25T21:01:08.732958Z"
167.0,496,3403,"1","@TheLyricalKnight01","Constructive Criticism","57:20  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  this guy is never serious, and can never be serious! He's just a joker",0.6072877645492554,"2026-02-25T21:01:29.252739Z",85218,"Mixed (Code-switching)",20.167,0,"offensive language","2025-05-09T12:43:59Z","Neutral","[CC] Performance-based","57:20 😂😂😂😂😂😂 this guy is never serious, and can never be serious! He's just a joker","2026-02-25T21:01:29.252739Z"
168.0,497,3404,"1","@JelidahKwamboka-qe8ls","Irony/Sarcasm"," party_popper  culture anaboo",0.3483146727085113,"2026-02-25T21:01:48.888569Z",85219,"Mixed (Code-switching)",19.255,2,"neutral or positive","2025-05-09T12:19:12Z","Negative","[Irony] Mock compliment","🎉 culture anaboo","2026-02-25T21:01:48.888569Z"
169.0,498,3405,"1","@ylva_j","Constructive Criticism","So how will obinna  help you guys face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy .. Hannah you know better pliz",0.3435797989368438,"2026-02-25T21:02:12.408253Z",85220,"Mixed (Code-switching)",23.016,0,"offensive language","2025-05-09T12:02:52Z","Neutral","[CC] Genuine feedback","So how will obinna  help you guys😂😂😂.. Hannah you know better pliz","2026-02-25T21:02:12.408253Z"
170.0,499,3406,"1","@mirriamnthenya6899","Constructive Criticism","Ann Benta is real red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ",0.3691167831420898,"2026-02-25T21:02:39.782612Z",85221,"English",26.928,2,"hate speech","2025-05-09T11:08:25Z","Positive","[CC] Genuine Praise","Ann Benta is real❤❤❤❤❤❤","2026-02-25T21:02:39.782612Z"
171.0,500,3407,"1","@sharonmuli8135","Others","Is culture a comedian face_with_tears_of_joy ",0.4712543785572052,"2026-02-25T21:02:51.580608Z",85222,"Mixed (Code-switching)",11.336,0,"irony","2025-05-09T11:00:19Z","Neutral","[Other] General Inquiry","Is culture a comedian😂","2026-02-25T21:02:51.580608Z"
172.0,501,3408,"1","@Hotsmxmedia6808","Others","Culture how are you,kiti haikaliki buana face_with_tears_of_joy   face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy hapo ni kuenda na usirudi kabisa",0.4304738044738769,"2026-02-25T21:03:10.060466Z",85223,"Mixed (Code-switching)",18.109,0,"neutral or positive","2025-05-09T10:37:08Z","Neutral","[Other] General Others","Culture how are you,kiti haikaliki buana😂 😂😂😂hapo ni kuenda na usirudi kabisa","2026-02-25T21:03:10.060466Z"
173.0,502,3409,"1","@CarolyneAndega","Cyberbullying","Hannah you so immature.",0.3338615298271179,"2026-02-25T21:03:22.041785Z",85224,"Mixed (Code-switching)",11.575,0,"offensive language","2025-05-09T10:31:53Z","Negative","[Bullying] Direct Insult","Hannah you so immature.","2026-02-25T21:03:22.041785Z"
