Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
,3087,3289,1,@MorrisWambua-i4t,Constructive Criticism,This guy is somehow a comedian face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  KENYAN PRINCE AMEONA II..,0.6264917850494385,2026-02-26T06:08:07.928801Z,8116,English,5.879,0,irony,2025-07-31T20:32:01Z,Positive,[CC] Performance-based,This guy is somehow a comedian😂😂😂 KENYAN PRINCE AMEONA II..,2026-02-26T06:08:07.928801Z
,3088,3290,1,@vivianmusungu7412,Constructive Criticism,I need a translator  grinning_face_with_sweat ,0.3514751493930816,2026-02-26T06:08:14.915805Z,8117,English,5.394,0,irony,2025-07-31T20:18:03Z,Positive,[CC] Decision-criticism,I need a translator 😅,2026-02-26T06:08:14.915805Z
,3089,3291,1,@elvisnat4539,Constructive Criticism,Hio kiatu amevaa ndio inani_nice beaming_face_with_smiling_eyes ,0.3943841457366943,2026-02-26T06:08:21.620401Z,8118,English,5.282,1,irony,2025-07-31T20:08:19Z,Positive,[CC] Decision-criticism,Hio kiatu amevaa ndio inani_nice😁,2026-02-26T06:08:21.620401Z
,3090,3292,1,@rahabwambui4725,Constructive Criticism,Nani amecome kucomfirm both interviews piga like tuskie,0.2228200584650039,2026-02-26T06:08:31.161866Z,8119,English,8.225,1,offensive language,2025-07-31T19:59:39Z,Positive,[CC] Corrective clarification,Nani amecome kucomfirm both interviews piga like tuskie,2026-02-26T06:08:31.161866Z
,3091,3293,1,@xajimuxammad8283,Constructive Criticism,Super drunk and high...weeeehhh face_with_tears_of_joy ,0.4112977981567383,2026-02-26T06:08:52.649283Z,8120,English,20.106,0,offensive language,2025-07-31T19:25:12Z,Positive,[CC] Genuine Praise,Super drunk and high...weeeehhh😂,2026-02-26T06:08:52.649283Z
,3092,3294,1,@ephygitau9146,Constructive Criticism,Talking when he needs to and saying the right things face_with_tears_of_joy  face_with_tears_of_joy ,0.594653844833374,2026-02-26T06:08:59.308835Z,8121,English,5.258,0,neutral or positive,2025-07-31T19:06:06Z,Positive,[CC] Corrective clarification,Talking when he needs to and saying the right things😂😂,2026-02-26T06:08:59.308835Z
,3093,3295,1,@jah9janine994,Constructive Criticism,Wow the lady is kool..... Maji ikiwa kwa mtugi. So humble  red_heart ,0.3080190122127533,2026-02-26T06:09:05.935731Z,8122,English,5.1,0,irony,2025-07-31T18:52:14Z,Neutral,[CC] Decision-criticism,Wow the lady is kool..... Maji ikiwa kwa mtugi. So humble ❤,2026-02-26T06:09:05.940763Z
,3094,3296,1,@berylorowe9949,Constructive Criticism,i think this is the interview of the year  grinning_face_with_sweat ,0.5992590188980103,2026-02-26T06:09:12.763217Z,8123,English,5.215,0,irony,2025-07-31T18:22:49Z,Positive,[CC] Corrective clarification,i think this is the interview of the year 😅,2026-02-26T06:09:12.763217Z
,3095,3297,1,@junereigns3959,Offensive,This show made me get to the show officially.,0.2833071649074554,2026-02-26T06:09:18.682930Z,8124,English,4.454,0,neutral or positive,2025-07-31T18:17:55Z,Positive,[CC] Corrective clarification,This show made me get to the show officially.,2026-02-26T06:09:18.682930Z
,3096,3298,1,@harvestprayers,Constructive Criticism,Anatafuna nini? Nisaidieni shosh mimi nimejikuta hapa kwa Obinna. I like Dee. Beautiful. Ametulia hana kiheeeeere..,0.492098331451416,2026-02-26T06:09:25.307754Z,8125,Mixed (Code-switching),5.239,1,neutral or positive,2025-07-31T18:10:31Z,Neutral,[CC] Supportive Speech,Anatafuna nini? Nisaidieni shosh mimi nimejikuta hapa kwa Obinna. I like Dee. Beautiful. Ametulia hana kiheeeeere..,2026-02-26T06:09:25.307754Z
,3097,3299,1,@mtnzioka,Constructive Criticism,"Am tempted kusema huyu jamaa ni Mwizi, but respect",0.5122444033622742,2026-02-26T06:09:32.585849Z,8126,Mixed (Code-switching),5.848,0,neutral or positive,2025-07-31T17:47:31Z,Positive,[CC] Decision-criticism,"Am tempted kusema huyu jamaa ni Mwizi, but respect",2026-02-26T06:09:32.585849Z
,3098,3300,1,@JimRosher,Constructive Criticism,Lovely,0.4169980585575104,2026-02-26T06:09:41.072987Z,8127,English,7.114,0,constructive criticism,2025-07-31T17:33:49Z,Positive,[CC] Performance-based,Lovely,2026-02-26T06:09:41.072987Z
,3099,3301,1,@loisemumbe4734,Constructive Criticism,This lady looks old crying_face ,0.3864514827728271,2026-02-26T06:09:47.257447Z,8128,English,4.651,0,offensive language,2025-07-31T17:18:39Z,Positive,[CC] Performance-based,This lady looks old😢,2026-02-26T06:09:47.257447Z
,3100,3302,1,@gailmutuku7256,Constructive Criticism,The finish with the mbogi was fire,0.3719816207885742,2026-02-26T06:09:54.972126Z,8129,English,6.375,0,offensive language,2025-07-31T16:55:47Z,Positive,[CC] Performance-based,The finish with the mbogi was fire,2026-02-26T06:09:54.972126Z
,3101,3303,1,@k.o.joejoe,Constructive Criticism,Unakuwa blamed na society na serikali pia haaikutambui.,0.4072501361370086,2026-02-26T06:10:02.036757Z,8130,Mixed (Code-switching),5.75,1,offensive language,2025-07-31T15:33:32Z,Positive,[CC] Performance-based,Unakuwa blamed na society na serikali pia haaikutambui.,2026-02-26T06:10:02.045274Z
,3102,3304,1,@GladysNyangara-r5d,Constructive Criticism,"God, with them always,watu wakua na furaha tele tele,wakati wa mungu always the best  party_popper  party_popper ",0.3869692385196686,2026-02-26T06:10:08.694698Z,8131,Mixed (Code-switching),5.337,0,neutral or positive,2025-07-31T15:26:06Z,Neutral,[CC] Decision-criticism,"God, with them always,watu wakua na furaha tele tele,wakati wa mungu always the best 🎉🎉",2026-02-26T06:10:08.694698Z
,3103,3305,1,@k.o.joejoe,Constructive Criticism,Guys could we just start a hashtag to make patelo a brand ambassador for captain Morgan. This family deserves a lot aki,0.2308644950389862,2026-02-26T06:10:19.107047Z,8132,English,9.102,13,constructive criticism,2025-07-31T15:06:35Z,Positive,[CC] Corrective clarification,Guys could we just start a hashtag to make patelo a brand ambassador for captain Morgan. This family deserves a lot aki,2026-02-26T06:10:19.107047Z
,3104,3306,1,@k.o.joejoe,Constructive Criticism,"This guy is bright bana. And Dee,jeez you're beautiful and I wish you all the best",0.3740880787372589,2026-02-26T06:10:30.792962Z,8133,English,10.276,2,irony,2025-07-31T15:01:25Z,Positive,[CC] Decision-criticism,"This guy is bright bana. And Dee,jeez you're beautiful and I wish you all the best",2026-02-26T06:10:30.792962Z
,3105,3307,1,@k.o.joejoe,Constructive Criticism,"Pray, hard work, focus",0.5613102316856384,2026-02-26T06:10:37.494736Z,8134,English,5.236,0,neutral or positive,2025-07-31T14:46:54Z,Positive,[CC] Corrective clarification,"Pray, hard work, focus",2026-02-26T06:10:37.494736Z
,3106,3308,1,@maaimani413,Offensive,Mnisa ndo nini face_with_open_mouth ,0.3528530299663543,2026-02-26T06:10:47.937482Z,8135,English,9.055,0,neutral or positive,2025-07-31T14:39:13Z,Positive,[CC] Performance-based,Mnisa ndo nini😮,2026-02-26T06:10:47.937482Z
,3107,3309,1,@ndindomwenyenchi8781,Constructive Criticism,This guy is a leader,0.3870927691459656,2026-02-26T06:11:00.604405Z,8136,English,11.253,1,constructive criticism,2025-07-31T14:37:42Z,Positive,[CC] Performance-based,This guy is a leader,2026-02-26T06:11:00.604405Z
,3108,3310,1,@bibiabdallah1764,Constructive Criticism,Ma morio nini jamani,0.3198204636573791,2026-02-26T06:11:11.446542Z,8137,Sheng,9.415,0,neutral or positive,2025-07-31T14:25:15Z,Neutral,[CC] Decision-criticism,Ma morio nini jamani,2026-02-26T06:11:11.446542Z
,3109,3311,1,@anncate9041,Constructive Criticism,This interview gave many the interest to view the tiktok videos like me KUDDOS,0.251189112663269,2026-02-26T06:11:19.446334Z,8138,English,6.602,2,irony,2025-07-31T14:05:10Z,Positive,[CC] Performance-based,This interview gave many the interest to view the tiktok videos like me KUDDOS,2026-02-26T06:11:19.446334Z
,3110,3312,1,@Lãwd-n1e,Constructive Criticism,Big up made G,0.2772784233093261,2026-02-26T06:11:30.252969Z,8139,English,9.105,1,irony,2025-07-31T13:42:22Z,Positive,[Hate Speech] Gender based,Big up made G,2026-02-26T06:11:30.252969Z
,3111,3313,1,@LucyMwaluma-c3j,Misinformation,Now this is what we call a couple. The lady understands her position so well. He's letting the guy be head . Loving every bit of it red_heart  hundred_points ,0.26959228515625,2026-02-26T06:11:37.425564Z,8140,English,5.78,11,offensive language,2025-07-31T12:34:36Z,Positive,[CC] Decision-criticism,Now this is what we call a couple. The lady understands her position so well. He's letting the guy be head . Loving every bit of it❤💯,2026-02-26T06:11:37.425564Z
,3112,3314,1,@harufasora4957,Constructive Criticism,Hapo pa 500000000 nayo face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.327032208442688,2026-02-26T06:11:44.980490Z,8141,Mixed (Code-switching),6.156,1,neutral or positive,2025-07-31T12:10:01Z,Neutral,[CC] Corrective clarification,Hapo pa 500000000 nayo😂😂😂,2026-02-26T06:11:44.980490Z
,3113,3315,1,@petermaundu7258,Constructive Criticism,bangi hii face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4591904282569885,2026-02-26T06:11:52.604038Z,8142,Sheng,6.209,1,offensive language,2025-07-31T12:07:37Z,Neutral,[CC] Decision-criticism,bangi hii😂😂😂,2026-02-26T06:11:52.604038Z
,3114,3316,1,@alicenjoroge8529,Constructive Criticism,Jamaa amelewa but nimewapenda sana wanajiamini,0.5729572176933289,2026-02-26T06:11:59.749824Z,8143,Mixed (Code-switching),5.729,2,neutral or positive,2025-07-31T12:06:08Z,Neutral,[CC] Corrective clarification,Jamaa amelewa but nimewapenda sana wanajiamini,2026-02-26T06:11:59.749824Z
,3115,3317,1,@martinakula8421,Constructive Criticism,Nah..he should should go out with someone around his age no offense.,0.466929018497467,2026-02-26T06:12:06.318410Z,8144,Sheng,5.2,1,neutral or positive,2025-07-31T10:55:06Z,Neutral,[CC] Corrective clarification,Nah..he should should go out with someone around his age no offense.,2026-02-26T06:12:06.324130Z
,3116,3318,1,@AdityaMatumbo,Constructive Criticism,Five hundred miiiiillion matako yenu fuckin  grinning_face_with_sweat  face_with_tears_of_joy  face_with_tears_of_joy ,0.5049301385879517,2026-02-26T06:12:13.537796Z,8145,Sheng,5.812,1,offensive language,2025-07-31T10:45:21Z,Neutral,[CC] Performance-based,Five hundred miiiiillion matako yenu fuckin 😅😂😂,2026-02-26T06:12:13.537796Z
,3117,3319,1,@AmandaWright-e7h,Constructive Criticism,"Noana unarcissim hapa kwa Patello: Grandiose, kuexagerate vitu, na kucontrol hadi when Dee anaezakuongea. The wedding was also just about Patello; friends walikua wa Patello, family walikuwa wa Patello. Hakuna friends and family wa Dee? Halafu hiyo mbogi yake ndio flying monkeys, nikama wana muworship Patello.",0.5977990627288818,2026-02-26T06:12:26.253564Z,8146,English,11.337,1,offensive language,2025-07-31T10:18:07Z,Neutral,[CC] Genuine feedback,"Noana unarcissim hapa kwa Patello: Grandiose, kuexagerate vitu, na kucontrol hadi when Dee anaezakuongea. The wedding was also just about Patello; friends walikua wa Patello, family walikuwa wa Patello. Hakuna friends and family wa Dee? Halafu hiyo mbogi yake ndio flying monkeys, nikama wana muworship Patello.",2026-02-26T06:12:26.253564Z
,3118,3320,1,@collinskiptoo-y3b,Constructive Criticism,Aki walai sisi tuko dunia gani  grinning_face_with_sweat  grinning_face_with_sweat ,0.3470018208026886,2026-02-26T06:57:04.798877Z,8147,Swahili,15.587,1,offensive language,2025-07-31T09:32:00Z,Neutral,[CC] Performance-based,Aki walai sisi tuko dunia gani 😅😅,2026-02-26T06:57:04.798877Z
,3119,3321,1,@benmaina5442,Constructive Criticism,obina anapigwa stoppa vbaya rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,0.6462517380714417,2026-02-26T06:57:22.085482Z,8148,Swahili,15.717,0,offensive language,2025-07-31T09:28:09Z,Neutral,[CC] Corrective clarification,obina anapigwa stoppa vbaya🤣🤣🤣,2026-02-26T06:57:22.085482Z
,3120,3322,1,@Tiffah12,Constructive Criticism,But huyu Dee ako 29years kweli face_with_tears_of_joy  face_with_tears_of_joy ,0.4087991118431091,2026-02-26T06:57:33.680573Z,8149,Swahili,9.841,0,neutral or positive,2025-07-31T09:16:05Z,Neutral,[CC] Corrective clarification,But huyu Dee ako 29years kweli😂😂,2026-02-26T06:57:33.680573Z
,3121,3323,1,@lmashua,Constructive Criticism,Congratulations wishing you lots of happy and healthy life together. God first,0.4246255755424499,2026-02-26T06:57:42.781859Z,8150,English,7.501,0,neutral or positive,2025-07-31T09:15:48Z,Positive,[CC] Genuine Praise,Congratulations wishing you lots of happy and healthy life together. God first,2026-02-26T06:57:42.781859Z
,3122,3324,1,@Tiffah12,Constructive Criticism,Kwani huyu Dee Hana meno  face_with_tears_of_joy  face_with_tears_of_joy koz snaogopa kupanua mdomo akiongea,0.3307170271873474,2026-02-26T06:58:23.641388Z,8151,Swahili,39.207,0,neutral or positive,2025-07-31T09:08:17Z,Neutral,[CC] Decision-criticism,Kwani huyu Dee Hana meno 😂😂koz snaogopa kupanua mdomo akiongea,2026-02-26T06:58:23.641388Z
,3123,3325,1,@SumuelNjogona,Constructive Criticism, red_heart  red_heart ,0.2928132712841034,2026-02-26T06:58:35.591553Z,8152,Plain Emoji,10.252,1,neutral or positive,2025-07-31T08:43:02Z,Positive,[CC] Genuine feedback,❤❤,2026-02-26T06:58:35.591553Z
,3124,3326,1,@erastuskihara9559,Constructive Criticism,"I am reliably informed that Diana’s late white husband was a billionaire.

I think as a country we have dangerously normalized this nonsense of young men dating older women and laughing it off as if it’s some kind of achievement. Look at this, 26-year-old VJ Patello proudly parading his romantic relationship with 56-year-old Diana, and they even have the audacity to brag about it.

Where exactly did we lose our values? Is this what we were taught? To admire our mothers instead of building our own families? To call it love when in reality it is pure moral decay?

Some will try to defend it as “love has no age,” but let’s stop lying to ourselves. This is not about love, it’s about the collapse of family values. When a society begins to celebrate such things instead of condemning them, then we should know we are in serious trouble.

Our young men were raised to build families, to lead with dignity, and to respect womanhood, not to turn motherhood into a fantasy. Surely, who bewitched this generation?",0.2855851054191589,2026-02-26T06:59:14.952116Z,8153,English,37.707,1,offensive language,2025-07-31T08:27:48Z,Positive,[CC] Genuine Praise,"I am reliably informed that Diana’s late white husband was a billionaire.

I think as a country we have dangerously normalized this nonsense of young men dating older women and laughing it off as if it’s some kind of achievement. Look at this, 26-year-old VJ Patello proudly parading his romantic relationship with 56-year-old Diana, and they even have the audacity to brag about it.

Where exactly did we lose our values? Is this what we were taught? To admire our mothers instead of building our own families? To call it love when in reality it is pure moral decay?

Some will try to defend it as “love has no age,” but let’s stop lying to ourselves. This is not about love, it’s about the collapse of family values. When a society begins to celebrate such things instead of condemning them, then we should know we are in serious trouble.

Our young men were raised to build families, to lead with dignity, and to respect womanhood, not to turn motherhood into a fantasy. Surely, who bewitched this generation?",2026-02-26T06:59:14.952116Z
,3125,3327,1,@muhonjaissa9367,Constructive Criticism,"1. Obinna is showing boundaries, which he often does when he cannot intimate his guests. 
2. The lady is awkwardly quiet. 
3. The guys is smart he knows how to evade these direct questions. 
4. The money being mentioned seems off. Feels like kuna pesa inaoshwa or something. 
5. This could be two things. Either genuine affection or serious business going on.",0.5637786984443665,2026-02-26T06:59:45.716911Z,8154,English,29.129,0,offensive language,2025-07-31T07:31:06Z,Positive,[CC] Supportive Speech,"1. Obinna is showing boundaries, which he often does when he cannot intimate his guests. 
2. The lady is awkwardly quiet. 
3. The guys is smart he knows how to evade these direct questions. 
4. The money being mentioned seems off. Feels like kuna pesa inaoshwa or something. 
5. This could be two things. Either genuine affection or serious business going on.",2026-02-26T06:59:45.716911Z
,3126,3328,1,@charlesodhiambo9293,Constructive Criticism,"OBINNA : ugwas ni nini
PATELO : mauru,Baroda ,Ugwangii face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.6094500422477722,2026-02-26T07:00:01.029006Z,8155,Sheng,13.674,2,offensive language,2025-07-31T07:15:03Z,Neutral,[CC] Performance-based,"OBINNA : ugwas ni nini
PATELO : mauru,Baroda ,Ugwangii😂😂😂😂😂😂",2026-02-26T07:00:01.029006Z
,3127,3329,1,@CharityAkoth-y7w,Constructive Criticism,Hi obinna hope uko poa there these guy anaitwa Devrix da fubu plz ameimba nyimbo ya NITAOMOKA even your name iko poa plz try and support uyo kijana plzz,0.3692472577095032,2026-02-26T07:00:21.065315Z,8156,Sheng,18.513,1,neutral or positive,2025-07-31T06:17:24Z,Neutral,[CC] Genuine feedback,Hi obinna hope uko poa there these guy anaitwa Devrix da fubu plz ameimba nyimbo ya NITAOMOKA even your name iko poa plz try and support uyo kijana plzz,2026-02-26T07:00:21.065315Z
,3128,3330,1,@PATRICKMUGO-rx9hd,Constructive Criticism,500m ya tz face_with_tears_of_joy  face_with_tears_of_joy ,0.4650559425354004,2026-02-26T07:00:34.955560Z,8157,Sheng,12.306,2,neutral or positive,2025-07-31T06:01:08Z,Neutral,[CC] Corrective clarification,500m ya tz😂😂,2026-02-26T07:00:34.955560Z
,3129,3331,1,@AnoldLumwaji,Constructive Criticism,Big up patelo na dee  oncoming_fist ,0.2688262164592743,2026-02-26T07:00:46.228907Z,8158,Sheng,9.685,3,neutral or positive,2025-07-31T05:47:45Z,Neutral,[CC] Genuine Praise,Big up patelo na dee 👊,2026-02-26T07:00:46.228907Z
,3130,3332,1,@samwelwaweru3201,Constructive Criticism,I like this guy vibe anadai hakuna kubuyaaa alafuu ametulia  red_heart  face_with_tears_of_joy  akilii nyingii brathee  folded_hands  people_hugging ,0.5348612070083618,2026-02-26T07:01:31.178161Z,8159,Sheng,43.284,3,neutral or positive,2025-07-31T05:35:23Z,Neutral,[CC] Supportive Speech,I like this guy vibe anadai hakuna kubuyaaa alafuu ametulia ❤😂 akilii nyingii brathee 🙏🫂,2026-02-26T07:01:31.178161Z
,3131,3333,1,@JulietWanjiru-rq1qn,Constructive Criticism,Huyu msee ni mreal,0.5236659049987793,2026-02-26T07:01:40.581717Z,8160,Sheng,7.67,1,neutral or positive,2025-07-31T05:23:33Z,Neutral,[CC] Corrective clarification,Huyu msee ni mreal,2026-02-26T07:01:40.581717Z
,3132,3334,1,@lindahojwang7936,Constructive Criticism,"Aty Diana is 29??? Pwaaahaaaahaaa  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  eiiishhh enyewe age is just a number,she looks 45",0.3060623109340668,2026-02-26T07:01:49.332386Z,8161,Mixed (Code-switching),7.133,1,offensive language,2025-07-31T04:46:15Z,Neutral,[CC] Corrective clarification,"Aty Diana is 29??? Pwaaahaaaahaaa 🤣🤣🤣🤣🤣 eiiishhh enyewe age is just a number,she looks 45",2026-02-26T07:01:49.332386Z
,3133,3335,1,@irinenyaboke8504,Constructive Criticism,Nani anawatch saa hii Thursday,0.4632784426212311,2026-02-26T07:02:01.322094Z,8162,Swahili,10.392,3,neutral or positive,2025-07-31T04:35:05Z,Negative,[CC] Performance-based,Nani anawatch saa hii Thursday,2026-02-26T07:02:01.322094Z
,3134,3336,1,@Shiku2026,Constructive Criticism,Blessings to this couple,0.4201124310493469,2026-02-26T07:02:20.553622Z,8163,English,17.568,1,neutral or positive,2025-07-31T04:35:03Z,Positive,[CC] Genuine Praise,Blessings to this couple,2026-02-26T07:02:20.553622Z
,3135,3337,1,@juliusmutianga8982,Constructive Criticism,I taught this boy sometime back at k-south( Middle south school),0.3029435575008392,2026-02-26T07:04:55.921137Z,8164,English,153.72,0,neutral or positive,2025-07-31T03:05:34Z,Neutral,[CC] Performance-based,I taught this boy sometime back at k-south( Middle south school),2026-02-26T07:04:55.921137Z
,3136,3338,1,@sospetermola3902,Constructive Criticism,Msee wa Glucoch,0.3125483393669128,2026-02-26T07:05:09.655350Z,8165,Sheng,12.169,0,neutral or positive,2025-07-31T01:41:27Z,Neutral,[CC] Decision-criticism,Msee wa Glucoch,2026-02-26T07:05:09.655350Z
,3137,3339,1,@EstherKaranja-e6y,Constructive Criticism,Obina c unisaidie nlipe hao isifugwe,0.3008334934711456,2026-02-26T07:06:47.542970Z,8166,Mixed (Code-switching),95.762,0,neutral or positive,2025-07-31T01:33:35Z,Neutral,[CC] Corrective clarification,Obina c unisaidie nlipe hao isifugwe,2026-02-26T07:06:47.542970Z
,3138,3340,1,@EstherKaranja-e6y,Constructive Criticism,Mm moja wao,0.4382616877555847,2026-02-26T07:07:00.862744Z,8167,Swahili,11.713,0,neutral or positive,2025-07-31T01:30:14Z,Neutral,[CC] Genuine Praise,Mm moja wao,2026-02-26T07:07:00.862744Z
,3139,3341,1,@telmoworldmedia,Constructive Criticism,This boy is so visionary. Husband of the year.,0.4892578125,2026-02-26T07:07:15.263453Z,8168,English,12.87,21,constructive criticism,2025-07-31T01:15:52Z,Positive,[CC] Supportive Speech,This boy is so visionary. Husband of the year.,2026-02-26T07:07:15.263453Z
,3140,3342,1,@kennedymwirigi928,Constructive Criticism,"Jamaa anapretend kulead hii interview,Juu Diana anawezabonga achomee grinning_face_with_sweat ",0.3550183773040771,2026-02-26T07:07:30.921177Z,8169,Sheng,14.127,1,irony,2025-07-30T23:59:50Z,Neutral,[CC] Genuine feedback,"Jamaa anapretend kulead hii interview,Juu Diana anawezabonga achomee😅",2026-02-26T07:07:30.921177Z
,3141,3343,1,@KAGOKAMAU,Cyberbullying,obinana bana show yako n kama kunona bahati na bwana yake dayana,0.3983733355998993,2026-02-26T07:08:29.801781Z,8170,Swahili,57.284,1,neutral or positive,2025-07-30T23:51:02Z,Neutral,[Bullying] Direct Insult,obinana bana show yako n kama kunona bahati na bwana yake dayana,2026-02-26T07:08:29.801781Z
,3142,3344,1,@Hooks96,Constructive Criticism,this whole thing about patello and dee is scripted. kinda dark.,0.4830028116703033,2026-02-26T07:08:57.127836Z,8171,English,25.745,1,offensive language,2025-07-30T23:13:35Z,Positive,[CC] Corrective clarification,this whole thing about patello and dee is scripted. kinda dark.,2026-02-26T07:08:57.127836Z
,3143,3345,1,@MaryNyambura-l4u,Constructive Criticism,Anampanguze mdomo,0.3127656280994415,2026-02-26T07:09:09.158663Z,8172,Sheng,10.357,0,neutral or positive,2025-07-30T22:45:55Z,Neutral,[CC] Performance-based,Anampanguze mdomo,2026-02-26T07:09:09.158663Z
,3144,3346,1,@giddyakali27,Constructive Criticism,Obinna was very professional and objective in this interview,0.5633043646812439,2026-02-26T07:09:23.812505Z,8173,English,12.982,2,constructive criticism,2025-07-30T22:17:02Z,Positive,[CC] Corrective clarification,Obinna was very professional and objective in this interview,2026-02-26T07:09:23.812505Z
,3145,3347,1,@Emanueltv-,Constructive Criticism,He'd to watch,0.3015705049037933,2026-02-26T07:09:31.130111Z,8174,English,5.634,0,neutral or positive,2025-07-30T21:52:14Z,Positive,[CC] Corrective clarification,He'd to watch,2026-02-26T07:09:31.130111Z
,3146,3348,1,@marjolennekesa1609,Constructive Criticism,This was a must watch,0.3025209903717041,2026-02-26T07:09:54.021736Z,8175,English,21.264,0,neutral or positive,2025-07-30T21:51:16Z,Positive,[CC] Performance-based,This was a must watch,2026-02-26T07:09:54.021736Z
,3147,3349,1,@misschelaa86,Constructive Criticism,Watching on 31st july 1247am views at 483k....ikifika 1m in 7 days mnilikie red_heart ,0.2362328320741653,2026-02-26T07:10:08.920996Z,8176,Mixed (Code-switching),13.204,8,neutral or positive,2025-07-30T21:48:19Z,Neutral,[CC] Genuine Praise,Watching on 31st july 1247am views at 483k....ikifika 1m in 7 days mnilikie❤,2026-02-26T07:10:08.920996Z
,3148,3350,1,@wilsonkaruga6847,Constructive Criticism,Ghetto bangi haiichangi kichwa,0.4287750124931335,2026-02-26T07:10:21.934522Z,8177,Sheng,11.138,0,offensive language,2025-07-30T21:32:06Z,Neutral,[CC] Supportive Speech,Ghetto bangi haiichangi kichwa,2026-02-26T07:10:21.934522Z
,3149,3351,1,@KevinAndias,Hate Speech,Aki waluhya grinning_face_with_sweat  face_with_tears_of_joy ,0.4311412274837494,2026-02-26T07:11:11.810404Z,8178,Swahili,47.967,0,neutral or positive,2025-07-30T21:29:55Z,Neutral,[Hate Speech] Ethical/racial group (Tribalism),Aki waluhya😅😂,2026-02-26T07:11:11.810404Z
,3150,3352,1,@mc_shepher,Constructive Criticism,They look lovely red_heart  face_with_tears_of_joy  party_popper  party_popper  party_popper ,0.2752924561500549,2026-02-26T07:11:59.957626Z,8179,English,46.245,0,neutral or positive,2025-07-30T20:47:43Z,Neutral,[CC] Genuine Praise,They look lovely❤😂🎉🎉🎉,2026-02-26T07:11:59.957626Z
,3151,3353,1,@irenekibuti2112,Constructive Criticism,It’s Lavington for me  face_with_tears_of_joy  face_with_tears_of_joy ,0.3958496451377868,2026-02-26T07:12:24.463193Z,8180,English,22.604,2,neutral or positive,2025-07-30T20:38:48Z,Positive,[CC] Supportive Speech,It’s Lavington for me 😂😂,2026-02-26T07:12:24.463193Z
,3152,3354,1,@JM_VibesPodcast,Others, fire ,0.3094655871391296,2026-02-26T07:12:35.386384Z,8181,Plain Emoji,9.137,0,offensive language,2025-07-30T20:34:45Z,Negative,[Other] General Others,🔥,2026-02-26T07:12:35.386384Z
,3153,3355,1,@hillaryke9111,Others,"Captain , Morgan",0.3328261077404022,2026-02-26T07:12:47.050014Z,8182,English,10.032,0,neutral or positive,2025-07-30T20:27:35Z,Neutral,[Other] General Others,"Captain , Morgan",2026-02-26T07:12:47.050014Z
,3154,3356,1,@stacymseri6270,Others,Captain Morgan siku zote  hundred_points ,0.2710482776165008,2026-02-26T07:12:58.613967Z,8183,Swahili,9.915,2,neutral or positive,2025-07-30T20:22:34Z,Neutral,[Other] General Inquiry,Captain Morgan siku zote 💯,2026-02-26T07:12:58.613967Z
,3155,3357,1,@kenyan_politics,Constructive Criticism,"The positivity in this video is unmatched,respect kenyans red_heart ",0.6908115744590759,2026-02-26T07:13:14.608200Z,8184,English,13.918,0,constructive criticism,2025-07-30T20:16:08Z,Positive,[CC] Decision-criticism,"The positivity in this video is unmatched,respect kenyans❤",2026-02-26T07:13:14.608200Z
,3156,3358,1,@t.e.k.e8584,Constructive Criticism,"Watching in support of Dee... Congratulations Sweetie you deserve all the happiness and blessings. Big up Patelo, thank you for honouring such an amazing lady, may God bless your union  folded_hands_light_skin_tone  folded_hands_light_skin_tone  folded_hands_light_skin_tone  Amen",0.395617812871933,2026-02-26T07:13:25.240447Z,8185,English,8.746,3,neutral or positive,2025-07-30T20:15:46Z,Positive,[CC] Supportive Speech,"Watching in support of Dee... Congratulations Sweetie you deserve all the happiness and blessings. Big up Patelo, thank you for honouring such an amazing lady, may God bless your union 🙏🏻🙏🏻🙏🏻 Amen",2026-02-26T07:13:25.240447Z
,3157,3359,1,@mkmedia3006,Constructive Criticism,"I like how Obinna is patient with his team,when things are not running well at the beginning  smiling_face_with_smiling_eyes ",0.3505972623825073,2026-02-26T07:13:38.344445Z,8186,English,11.288,0,neutral or positive,2025-07-30T20:14:58Z,Positive,[CC] Genuine Praise,"I like how Obinna is patient with his team,when things are not running well at the beginning 😊",2026-02-26T07:13:38.344445Z
,3158,3360,1,@shaddy522,Constructive Criticism,Best Obinna interview in 2025,0.3484187424182892,2026-02-26T07:13:47.174439Z,8187,English,6.925,0,neutral or positive,2025-07-30T20:12:46Z,Positive,[CC] Supportive Speech,Best Obinna interview in 2025,2026-02-26T07:13:47.174439Z
