,Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
2442,1418.0,8508,3513,1,@EmmanuelGithehu,Others,"Jamaa Noma , Mtu mbaaad  Kenya  fire  rocket  low-key kinena kuna kitu haikosi  water_pistol ",0.3924129903316498,2026-02-26T08:32:05.019345Z,16048,Mixed (Code-switching),17.976,1,neutral or positive,2026-01-31T06:22:21Z,Neutral,[Other] General Others,"Jamaa Noma , Mtu mbaaad 🇰🇪🔥🚀 low-key kinena kuna kitu haikosi 🔫",2026-02-26T08:32:05.019345Z
2443,1419.0,8509,3514,1,@escobar-2.0,Constructive Criticism,video topnotch,0.4791282117366791,2026-02-26T08:32:25.817746Z,16049,English,18.315,0,constructive criticism,2026-01-31T06:20:58Z,Positive,[CC] Genuine Praise,video topnotch,2026-02-26T08:32:25.817746Z
2444,1420.0,8510,3515,1,@Doccee023,Constructive Criticism,Ndo maana beef za uduu minanyamazia  face_with_tears_of_joy  face_with_tears_of_joy ,0.561930775642395,2026-02-26T08:32:32.773179Z,16050,Sheng,4.885,0,neutral or positive,2026-01-31T06:20:15Z,Neutral,[CC] Performance-based,Ndo maana beef za uduu minanyamazia 😂😂,2026-02-26T08:32:32.773179Z
2445,1421.0,8511,3516,1,@Thinker2025,Others, face_with_tears_of_joy  face_with_tears_of_joy low key wewee,0.3360489904880523,2026-02-26T08:33:00.350006Z,16051,Mixed (Code-switching),25.332,0,neutral or positive,2026-01-31T06:18:45Z,Neutral,[Other] General Others,😂😂low key wewee,2026-02-26T08:33:00.350006Z
2446,1422.0,8512,3517,1,@mzikicrimer,Others,We maploti kweli zinasimamamishwa na ni Cha lazima,0.3425692319869995,2026-02-26T08:33:21.432272Z,16052,Sheng,18.558,6,irony,2026-01-31T06:17:50Z,Neutral,[Other] General Others,We maploti kweli zinasimamamishwa na ni Cha lazima,2026-02-26T08:33:21.432272Z
2447,1423.0,8513,3518,1,@hyperghost3828,Constructive Criticism,Doba kali red_heart ,0.2572967112064361,2026-02-26T08:33:29.933471Z,16053,Sheng,5.188,0,hate speech,2026-01-31T06:14:51Z,Positive,[CC] Genuine Praise,Doba kali❤,2026-02-26T08:33:29.933471Z
2448,1424.0,8514,3519,1,@sydneybett,Constructive Criticism,Hii ndo inaitwa Iatlas3. comet kwa  collision  collision  collision  play_button ,0.467343658208847,2026-02-26T08:33:47.515627Z,16054,Mixed (Code-switching),15.306,0,neutral or positive,2026-01-31T06:12:15Z,Positive,[CC] Genuine Praise,Hii ndo inaitwa Iatlas3. comet kwa 💥💥💥▶️,2026-02-26T08:33:47.515627Z
2449,1425.0,8515,3520,1,@bettingcrew,Others,Najihusisha kama iko na manoti grinning_face_with_sweat ,0.4360647797584533,2026-02-26T08:33:59.733126Z,16055,Sheng,10.11,0,irony,2026-01-31T06:09:37Z,Neutral,[Other] General Others,Najihusisha kama iko na manoti😅,2026-02-26T08:33:59.733126Z
2450,1426.0,8516,3521,1,@Beingbiggy,Others,Mi ni dosi na nachoma hadi nyongi,0.5270551443099976,2026-02-26T08:34:08.808792Z,16056,Sheng,6.507,0,neutral or positive,2026-01-31T06:06:03Z,Neutral,[Other] General Others,Mi ni dosi na nachoma hadi nyongi,2026-02-26T08:34:08.808792Z
2451,1427.0,8517,3522,1,@ErickMurimi-z1j,Constructive Criticism, fire  fire  fire ,0.3033360540866852,2026-02-26T08:34:16.571930Z,16057,Plain Emoji,4.923,0,offensive language,2026-01-31T06:04:50Z,Positive,[CC] Genuine Praise,🔥🔥🔥,2026-02-26T08:34:16.571930Z
2452,1428.0,8518,3523,1,@frank8206,Constructive Criticism,Omoke  party_popper  party_popper  party_popper  party_popper ,0.6281764507293701,2026-02-26T08:34:24.162119Z,16058,Mixed (Code-switching),5.166,1,offensive language,2026-01-31T06:04:18Z,Positive,[CC] Genuine Praise,Omoke 🎉🎉🎉🎉,2026-02-26T08:34:24.162119Z
2453,1429.0,8519,3524,1,@djcruz2543,Constructive Criticism,Mboka Doba.,0.3181779980659485,2026-02-26T08:34:32.181679Z,16059,Sheng,5.904,0,neutral or positive,2026-01-31T06:03:45Z,Positive,[CC] Genuine Praise,Mboka Doba.,2026-02-26T08:34:32.181679Z
2454,1430.0,8520,3525,1,@form2schamp,Constructive Criticism,MBOKA DOBAAA,0.3325012028217315,2026-02-26T08:34:39.362327Z,16060,Sheng,5.157,0,offensive language,2026-01-31T06:03:45Z,Positive,[CC] Genuine Praise,MBOKA DOBAAA,2026-02-26T08:34:39.362327Z
2455,1431.0,8521,3526,1,@RolexSamuel,Constructive Criticism,Hi ni ingine mwecheche machaji na manyonyi winking_face_with_tongue ,0.7213814854621887,2026-02-26T08:34:55.745362Z,16061,Sheng,10.105,0,offensive language,2026-01-31T06:02:17Z,Positive,[CC] Genuine feedback,Hi ni ingine mwecheche machaji na manyonyi😜,2026-02-26T08:34:55.745362Z
2456,1432.0,8522,3527,1,@otienoayiecha,Others,This banger is so fucking great.......I'm here for some likes too,0.5931650400161743,2026-02-26T08:35:23.228973Z,16062,English,24.743,1,offensive language,2026-01-31T06:01:54Z,Neutral,[Other] General Others,This banger is so fucking great.......I'm here for some likes too,2026-02-26T08:35:23.228973Z
2457,1433.0,8523,3528,1,@stanokianja3718,Constructive Criticism,Mboka domba party_popper  party_popper  party_popper lowkeeeey key  old_key  old_key  old_key  locked_with_key  locked_with_key  key  key ,0.413312017917633,2026-02-26T08:35:40.237431Z,16063,Sheng,14.875,0,offensive language,2026-01-31T06:01:00Z,Positive,[CC] Genuine Praise,Mboka domba🎉🎉🎉lowkeeeey🔑🗝️🗝️🗝️🔐🔐🔑🔑,2026-02-26T08:35:40.237431Z
2458,1434.0,8524,3529,1,@Africa_isHome,Constructive Criticism,ni mbayaaa  fire  fire  fire ,0.5598131418228149,2026-02-26T08:35:50.581731Z,16064,Mixed (Code-switching),7.816,0,offensive language,2026-01-31T05:59:02Z,Positive,[CC] Genuine Praise,ni mbayaaa 🔥🔥🔥,2026-02-26T08:35:50.581731Z
2459,1435.0,8525,3530,1,@MorreKyths_,Others,Msupa asha geuka Noti face_with_tears_of_joy  face_with_tears_of_joy  yawning_face  hundred_points ,0.3296134769916534,2026-02-26T08:35:59.177203Z,16065,Sheng,6.054,2,offensive language,2026-01-31T05:57:57Z,Neutral,[Other] General Others,Msupa asha geuka Noti😂😂🥱💯,2026-02-26T08:35:59.177203Z
2460,1436.0,8526,3531,1,@Vitelnjihia,Constructive Criticism,Mboka doba siku zotee flexed_biceps  flexed_biceps ,0.4551611542701721,2026-02-26T08:36:06.580208Z,16066,Sheng,4.855,0,neutral or positive,2026-01-31T05:56:14Z,Positive,[CC] Genuine Praise,Mboka doba siku zotee💪💪,2026-02-26T08:36:06.580208Z
2461,1437.0,8527,3532,1,@JYNX_MusiQ,Others,Wananiuzia uoga sijatenga hiyo maziwa,0.4210496842861175,2026-02-26T08:36:16.697892Z,16067,Sheng,7.689,0,offensive language,2026-01-31T05:54:24Z,Neutral,[Other] General Others,Wananiuzia uoga sijatenga hiyo maziwa,2026-02-26T08:36:16.697892Z
2462,1438.0,8528,3533,1,@deno898,Others,ngoriiii  face_with_tears_of_joy ....sikuachii sasa...hope to see more good albums...bruuuh.... oncoming_fist_medium_skin_tone  oncoming_fist_medium_skin_tone .....lowkeyy kuja na ngori ngoriii  face_with_tears_of_joy ,0.3542267084121704,2026-02-26T08:36:27.974039Z,16068,Mixed (Code-switching),8.779,1,offensive language,2026-01-31T05:53:07Z,Neutral,[Other] General Others,ngoriiii 😂....sikuachii sasa...hope to see more good albums...bruuuh....👊🏽👊🏽.....lowkeyy kuja na ngori ngoriii 😂,2026-02-26T08:36:27.974039Z
2463,1439.0,8529,3534,1,@ugk54,Constructive Criticism, goat  crown ,0.3293263912200928,2026-02-26T08:36:37.663648Z,16069,Plain Emoji,7.393,0,neutral or positive,2026-01-31T05:49:46Z,Positive,[CC] Genuine Praise,🐐👑,2026-02-26T08:36:37.663648Z
2464,1440.0,8530,3535,1,@nabribwoy6530,Constructive Criticism,Eastsyd Toxic lyrikali my favorite rapper  crying_face  crying_face ,0.5206691026687622,2026-02-26T08:37:11.292477Z,16070,Mixed (Code-switching),25.414,0,offensive language,2026-01-31T05:49:05Z,Positive,[CC] Supportive Speech,Eastsyd Toxic lyrikali my favorite rapper 😢😢,2026-02-26T08:37:11.292477Z
2465,1441.0,8531,3536,1,@centvin7648,Constructive Criticism, fire  fire  fire  fire ,0.291147232055664,2026-02-26T08:37:24.505529Z,16071,English,10.625,0,offensive language,2026-01-31T05:48:59Z,Positive,[CC] Genuine Praise,🔥🔥🔥🔥,2026-02-26T08:37:24.505529Z
2466,1442.0,8532,3537,1,@martinnyaga1468,Constructive Criticism,Mbooka doba,0.3296577036380768,2026-02-26T08:37:35.363471Z,16072,Sheng,8.321,1,neutral or positive,2026-01-31T05:47:20Z,Positive,[CC] Genuine Praise,Mbooka doba,2026-02-26T08:37:35.363471Z
2467,1443.0,8533,3538,1,@Wisely-j9e,Constructive Criticism,Mboka doba all the time smiling_face_with_sunglasses  ...manaT,0.3490120768547058,2026-02-26T08:37:43.671468Z,16073,Sheng,5.843,0,neutral or positive,2026-01-31T05:46:41Z,Positive,[CC] Supportive Speech,Mboka doba all the time😎 ...manaT,2026-02-26T08:37:43.671468Z
2468,1444.0,8534,3539,1,@CharityOtieno-j3q,Constructive Criticism, fire   red_heart  red_heart ,0.3924805521965027,2026-02-26T08:37:52.235437Z,16074,Plain Emoji,6.343,1,hate speech,2026-01-31T05:46:39Z,Positive,[CC] Supportive Speech,🔥 ❤❤,2026-02-26T08:37:52.235437Z
2469,1445.0,8535,3540,1,@GeofreyArnold,Constructive Criticism,Now that's how you do a hip hop video,0.3647379577159881,2026-02-26T08:38:00.277852Z,16075,English,5.721,0,neutral or positive,2026-01-31T05:45:47Z,Positive,[CC] Genuine feedback,Now that's how you do a hip hop video,2026-02-26T08:38:00.277852Z
2470,1446.0,8536,3541,1,@issagattuso,Others,Mbafaku kwegda,0.2564509510993957,2026-02-26T08:38:09.636035Z,16076,Sheng,9.341,0,offensive language,2026-01-31T05:44:46Z,Neutral,[Other] General Others,Mbafaku kwegda,2026-02-26T08:38:13.138196Z
2471,1447.0,8537,3542,1,@Big_miech,Others,Wananiuzia uwoga sijatenga hiyo maziwa  raising_hands_medium-dark_skin_tone  crown  crown ,0.4391254782676697,2026-02-26T08:38:30.165056Z,16077,Sheng,14.639,0,offensive language,2026-01-31T05:44:09Z,Neutral,[Other] General Others,Wananiuzia uwoga sijatenga hiyo maziwa 🙌🏾👑👑,2026-02-26T08:38:30.165056Z
2472,1448.0,8538,3543,1,@datboiislatt,Others,Mbogi ya E  face_with_tears_of_joy ,0.2712239921092987,2026-02-26T08:38:42.450001Z,16078,Sheng,8.111,0,offensive language,2026-01-31T05:44:05Z,Neutral,[Other] General Others,Mbogi ya E 😂,2026-02-26T08:38:42.450001Z
2473,1449.0,8539,3544,1,@stepupDc254,Constructive Criticism,Before 100  red_heart  Top fun verified,0.2467236816883087,2026-02-26T08:38:53.002135Z,16079,Mixed (Code-switching),8.132,0,hate speech,2026-01-31T05:43:27Z,Positive,[CC] Supportive Speech,Before 100 ❤ Top fun verified,2026-02-26T08:38:53.002135Z
2474,1450.0,8540,3545,1,@Fullbuda96,Others,"sina za ferrari  horse na DM imejaa hey, ahahahah",0.509070098400116,2026-02-26T08:39:07.041289Z,16080,Mixed (Code-switching),11.62,0,irony,2026-01-31T05:38:34Z,Neutral,[Other] General Others,"sina za ferrari 🐎na DM imejaa hey, ahahahah",2026-02-26T08:39:07.041289Z
2475,1451.0,8541,3546,1,@RodgersMugambi-i9j,Constructive Criticism,Millionaire views,0.3088159263134002,2026-02-26T08:39:30.449762Z,16081,English,15.976,1,neutral or positive,2026-01-31T05:35:28Z,Positive,[CC] Supportive Speech,Millionaire views,2026-02-26T08:39:30.449762Z
2476,1452.0,8542,3547,1,@jamesmichubu4665,Constructive Criticism,Mboka doba red_heart  red_heart  red_heart  fire  fire  fire  fire  fire ,0.3499398231506347,2026-02-26T08:39:55.299324Z,16082,Sheng,22.327,0,hate speech,2026-01-31T05:33:56Z,Positive,[CC] Genuine Praise,Mboka doba❤❤❤🔥🔥🔥🔥🔥,2026-02-26T08:39:55.299324Z
2477,1453.0,8543,3548,1,@AshburnVabizohke,Constructive Criticism,Ebu angalia my songs muone kaa naeza pewa collabo na toxic ikikunice wee subscribe 2 smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes ,0.3737462162971496,2026-02-26T08:40:07.493565Z,16083,Mixed (Code-switching),9.453,0,offensive language,2026-01-31T05:31:52Z,Neutral,[CC] Performance-based,Ebu angalia my songs muone kaa naeza pewa collabo na toxic ikikunice wee subscribe 2😊😊,2026-02-26T08:40:07.493565Z
2478,1454.0,8544,3549,1,@princemuroki1574,Others,Mana bad nimezoea mikosi.. fire  fire  hundred_points ,0.3334388136863708,2026-02-26T08:40:14.775889Z,16084,Sheng,5.009,1,neutral or positive,2026-01-31T05:31:02Z,Neutral,[Other] General Others,Mana bad nimezoea mikosi..🔥🔥💯,2026-02-26T08:40:14.775889Z
2479,1455.0,8545,3550,1,@OssenOkello,Constructive Criticism,We mzee unataka kufanya watu waimbi,0.3244329392910003,2026-02-26T08:41:25.514824Z,16085,Mixed (Code-switching),67.592,0,offensive language,2026-01-31T05:30:05Z,Positive,[CC] Genuine feedback,We mzee unataka kufanya watu waimbi,2026-02-26T08:41:25.514824Z
2480,1456.0,8546,3551,1,@williamnderitu2007,Others,"Ndio maana beef za uduu nanyamazia grinning_face_with_sweat 
Pita na like kama unatambua T",0.5199721455574036,2026-02-26T08:41:35.369438Z,16086,Sheng,7.463,0,neutral or positive,2026-01-31T05:29:08Z,Neutral,[Other] General Others,"Ndio maana beef za uduu nanyamazia😅
Pita na like kama unatambua T",2026-02-26T08:41:35.369438Z
2481,1457.0,8547,3552,1,@njoroge3949,Others,itubambe ama?,0.4647746384143829,2026-02-26T08:41:45.824996Z,16087,Sheng,7.791,1,neutral or positive,2026-01-31T05:28:57Z,Neutral,[Other] General Others,itubambe ama?,2026-02-26T08:41:45.824996Z
2482,1458.0,8548,3553,1,@funnyvideo-m4k1c,Cyberbullying,"Kijana bado hanoni, mwambie this is the time face_with_tears_of_joy ",0.3577261567115783,2026-02-26T08:42:17.258878Z,16088,Mixed (Code-switching),22.113,0,irony,2026-01-31T05:28:25Z,Negative,[Bullying] Body shaming,"Kijana bado hanoni, mwambie this is the time😂",2026-02-26T08:42:17.258878Z
2483,1459.0,8549,3554,1,@Makalisikuzote,Others,Notnice sijui kama umenotice face_with_tears_of_joy ,0.6371620893478394,2026-02-26T08:42:42.440551Z,16089,Mixed (Code-switching),22.848,0,neutral or positive,2026-01-31T05:28:12Z,Neutral,[Other] General Others,Notnice sijui kama umenotice😂,2026-02-26T08:42:42.440551Z
2484,1460.0,8550,3555,1,@brianmwenda1375,Constructive Criticism,"Hizi ndo notification mi hupenda. Nimetap hio nitification LoWkEy
Nikabambika.",0.6071337461471558,2026-02-26T08:42:53.903234Z,16090,Mixed (Code-switching),8.884,0,constructive criticism,2026-01-31T05:28:11Z,Positive,[CC] Supportive Speech,"Hizi ndo notification mi hupenda. Nimetap hio nitification LoWkEy
Nikabambika.",2026-02-26T08:42:53.903234Z
2485,1461.0,8551,3556,1,@Makalisikuzote,Constructive Criticism,Lowkey red_heart ,0.2892764210700989,2026-02-26T08:43:04.122211Z,16091,Mixed (Code-switching),7.833,0,offensive language,2026-01-31T05:27:47Z,Positive,[CC] Supportive Speech,Lowkey❤,2026-02-26T08:43:04.122211Z
2486,1462.0,8552,3557,1,@DaleFathili,Constructive Criticism,East ndio kusema  hundred_points ,0.3716275691986084,2026-02-26T08:43:22.951553Z,16092,Mixed (Code-switching),11.964,0,neutral or positive,2026-01-31T05:27:25Z,Positive,[CC] Supportive Speech,East ndio kusema 💯,2026-02-26T08:43:22.951553Z
2487,1463.0,8553,3558,1,@mwanahawabakari-p3e,Constructive Criticism,Wueeh ni Kanairo lakini unaeza dhani tuko Minessota,0.6407480835914612,2026-02-26T08:43:34.745623Z,16093,Sheng,8.752,0,irony,2026-01-31T05:24:48Z,Neutral,[CC] Performance-based,Wueeh ni Kanairo lakini unaeza dhani tuko Minessota,2026-02-26T08:43:34.745623Z
2488,1464.0,8554,3559,1,@Trevor_254-h,Constructive Criticism,hii nayo ni mbaya  star-struck  star-struck ,0.5164477825164795,2026-02-26T08:43:45.441736Z,16094,Mixed (Code-switching),8.031,1,offensive language,2026-01-31T05:23:31Z,Positive,[CC] Genuine feedback,hii nayo ni mbaya 🤩🤩,2026-02-26T08:43:45.441736Z
2489,1465.0,8555,3560,1,@cateshiru5187,Others,Nimejitambua siitaji izo trophies red_heart ,0.4383632838726043,2026-02-26T08:43:59.821474Z,16095,Mixed (Code-switching),12.037,0,neutral or positive,2026-01-31T05:21:52Z,Neutral,[Other] General Others,Nimejitambua siitaji izo trophies❤,2026-02-26T08:43:59.821474Z
2490,1466.0,8556,3561,1,@JustBilly23,Constructive Criticism,Lil baby wakenya hundred_points  fire  fire  fire ,0.3323031365871429,2026-02-26T08:44:21.868609Z,16096,Mixed (Code-switching),19.531,0,offensive language,2026-01-31T05:16:49Z,Positive,[CC] Supportive Speech,Lil baby wakenya💯🔥🔥🔥,2026-02-26T08:44:21.868609Z
2491,1467.0,8557,3562,1,@chrisblackvevomusic,Constructive Criticism,Omoke  fire   fire ,0.5086833238601685,2026-02-26T08:44:33.643174Z,16097,Mixed (Code-switching),9.373,2,offensive language,2026-01-31T05:12:23Z,Positive,[CC] Genuine Praise,Omoke 🔥 🔥,2026-02-26T08:44:33.643174Z
2492,1468.0,8558,3563,1,@LilYonalux,Constructive Criticism,Ni Mbaya  fire  fire  fire ,0.2669771015644073,2026-02-26T08:44:47.267940Z,16098,Mixed (Code-switching),11.513,0,neutral or positive,2026-01-31T05:11:00Z,Positive,[CC] Genuine Praise,Ni Mbaya 🔥🔥🔥,2026-02-26T08:44:47.267940Z
2493,1469.0,8559,3564,1,@Triius,Constructive Criticism,10/10,0.3015223741531372,2026-02-26T08:44:56.532045Z,16099,Mixed (Code-switching),6.562,0,neutral or positive,2026-01-31T05:09:03Z,Positive,[CC] Genuine Praise,10/10,2026-02-26T08:44:56.532045Z
2494,1470.0,8560,3565,1,@EmmanuelOchieng-tr2ji,Others,Dossi lakini na choma adi nyongi  hundred_points ,0.4372125566005707,2026-02-26T08:45:10.665809Z,16100,Sheng,11.467,1,neutral or positive,2026-01-31T05:08:46Z,Neutral,[Other] General Others,Dossi lakini na choma adi nyongi 💯,2026-02-26T08:45:10.665809Z
2495,1471.0,8561,3566,1,@HarveyKariuki,Constructive Criticism,Topshotta,0.249356597661972,2026-02-26T08:45:21.666427Z,16101,Sheng,8.643,0,neutral or positive,2026-01-31T05:04:36Z,Positive,[CC] Genuine Praise,Topshotta,2026-02-26T08:45:21.666427Z
2496,1472.0,8562,3567,1,@dko_binging,Constructive Criticism,Mlikiwashia Uhuru park bana !,0.241177886724472,2026-02-26T08:45:34.053010Z,16102,Sheng,9.858,0,offensive language,2026-01-31T05:03:54Z,Neutral,[CC] Performance-based,Mlikiwashia Uhuru park bana !,2026-02-26T08:45:34.053010Z
2497,1473.0,8563,3568,1,@NasirAli-q8r9t,Constructive Criticism,Our own mpakaa up up,0.3401175141334533,2026-02-26T08:45:44.414003Z,16103,Mixed (Code-switching),7.602,0,offensive language,2026-01-31T05:03:07Z,Positive,[CC] Supportive Speech,Our own mpakaa up up,2026-02-26T08:45:44.414003Z
2498,1474.0,8564,3569,1,@ManuDonnee.1,Others,"Niko nje mniisa,,hiyo ni kesi wallai money-mouth_face  money-mouth_face ",0.5255581736564636,2026-02-26T08:46:43.262221Z,16104,Mixed (Code-switching),18.114,0,offensive language,2026-01-31T05:02:45Z,Neutral,[Other] General Others,"Niko nje mniisa,,hiyo ni kesi wallai🤑🤑",2026-02-26T08:46:43.262221Z
2499,1475.0,8565,3570,1,@SmallgAlekoh,Others,White precipitate  palm_up_hand ,0.3398045301437378,2026-02-26T08:46:53.943635Z,16105,Mixed (Code-switching),8.071,0,offensive language,2026-01-31T04:55:39Z,Neutral,[Other] General Others,White precipitate 🫴,2026-02-26T08:46:53.943635Z
2500,1476.0,8566,3571,1,@VictorKipkoech-f9u,Constructive Criticism,Noma sana,0.464266300201416,2026-02-26T08:47:04.544894Z,16106,Sheng,7.697,0,neutral or positive,2026-01-31T04:53:32Z,Positive,[CC] Genuine Praise,Noma sana,2026-02-26T08:47:04.544894Z
2501,1477.0,8567,3572,1,@danielmutwiri940,Constructive Criticism,Hii inadai khaligraph Pon de beat remixed #nugu nugu business,0.4509458839893341,2026-02-26T08:47:14.994580Z,16107,Sheng,7.337,1,offensive language,2026-01-31T04:53:21Z,Neutral,[CC] Performance-based,Hii inadai khaligraph Pon de beat remixed #nugu nugu business,2026-02-26T08:47:14.994580Z
2502,1478.0,8568,3573,1,@DerrickOgamba,Others,Kinena kuna vitu haikosi  kitchen_knife  water_pistol ,0.3979407548904419,2026-02-26T08:47:32.443815Z,16108,Mixed (Code-switching),15.101,0,neutral or positive,2026-01-31T04:53:08Z,Neutral,[Other] General Others,Kinena kuna vitu haikosi 🔪🔫,2026-02-26T08:47:32.443815Z
2503,1479.0,8569,3574,1,@alexmuchangi4782,Others,Sawa Arees,0.3288936913013458,2026-02-26T08:50:42.090935Z,16109,Mixed (Code-switching),11.666,0,neutral or positive,2026-01-31T04:51:37Z,Neutral,[Other] General Others,Sawa Arees,2026-02-26T08:50:42.090935Z
2504,1480.0,8570,3575,1,@NineTwofive-s3e,Constructive Criticism,Who here before millions  party_popper  party_popper  party_popper ,0.4462027251720428,2026-02-26T08:50:52.970061Z,16110,English,7.821,1,offensive language,2026-01-31T04:48:30Z,Positive,[CC] Genuine Praise,Who here before millions 🎉🎉🎉,2026-02-26T08:50:52.970061Z
2505,1481.0,8571,3576,1,@derrickomkisinali,Constructive Criticism,From kisii mimi napenda uyu chamaa walai  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  hahaha hii ni kali my Gee,0.3294061124324798,2026-02-26T08:51:12.930110Z,16111,Mixed (Code-switching),16.438,0,offensive language,2026-01-31T04:47:39Z,Positive,[CC] Genuine Praise,From kisii mimi napenda uyu chamaa walai 😂😂😂 hahaha hii ni kali my Gee,2026-02-26T08:51:12.930110Z
2506,,0,2906,1,@ChristineArumba-y7q,Irony/Sarcasm, rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,0.4408399164676666,2026-02-24T19:51:18.322618Z,84722,Plain Emoji,3461.997,0,offensive language,2026-02-15T10:58:38Z,Neutral,[Irony] Mock compliment,🤣🤣🤣🤣🤣🤣🤣🤣🤣,2026-02-24T19:51:18.322618Z
2507,,1,2907,1,@LexiSumaii,Irony/Sarcasm,OBina suffer alot  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.5852920413017273,2026-02-24T20:07:26.863676Z,84723,Mixed (Code-switching),968.237,0,offensive language,2026-02-09T21:24:41Z,Negative,[Irony] Mock Laughter,OBina suffer alot 😂😂😂😂,2026-02-24T20:07:26.863676Z
2508,,2,2908,1,@marthaayuma7065,Irony/Sarcasm,Mmmmh makubwa yapo njiani yanakuja,0.3248895704746246,2026-02-24T20:26:31.625564Z,84724,Swahili,1144.328,0,neutral or positive,2026-02-08T02:19:02Z,Neutral,[Irony] Mock compliment,Mmmmh makubwa yapo njiani yanakuja,2026-02-24T20:26:31.625564Z
2509,,3,2909,1,@danwenger1113,Offensive,"Tunataka 
Kiss between 

Salet and Onjiri",0.3351278901100158,2026-02-24T20:26:48.639404Z,84725,Mixed (Code-switching),16.544,0,constructive criticism,2026-02-07T14:27:42Z,Negative,[Offensive] Sex-based,"Tunataka 
Kiss between 

Salet and Onjiri",2026-02-24T20:26:48.639404Z
2510,,4,2910,1,@emmambuvi9029,Offensive,Foolishness and witchcraft,0.5926721096038818,2026-02-24T20:27:23.278088Z,84726,English,34.206,0,offensive language,2026-02-07T07:41:52Z,Negative,[Offensive] Non-personal,Foolishness and witchcraft,2026-02-24T20:27:23.278088Z
2511,,5,2911,1,@stephenmuange2998,Irony/Sarcasm,Nipee mate ×2,0.2522588670253753,2026-02-24T20:27:40.296486Z,84727,Mixed (Code-switching),16.619,0,offensive language,2026-02-07T06:04:13Z,Negative,[Irony] Mock compliment,Nipee mate ×2,2026-02-24T20:27:40.296486Z
2512,,6,2912,1,@careyochogo7069,Misinformation,he is cheating,0.4696918129920959,2026-02-24T20:28:10.078298Z,84728,English,29.462,0,offensive language,2026-02-06T22:37:07Z,Neutral,[Misinfo] Misleading/Contextual Deception,he is cheating,2026-02-24T20:28:10.078298Z
2513,,7,2913,1,@Cherryclover35,Irony/Sarcasm,Amesema in my HEARTs kwani ako na ngapi anigawie moja jameni...yangu Iko karibu kuharibiwa na vijana huku nje I need a spare heart  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3308389484882355,2026-02-24T20:28:51.981851Z,84729,Mixed (Code-switching),41.484,0,hate speech,2026-02-06T13:34:17Z,Negative,[Irony] Mock compliment,Amesema in my HEARTs kwani ako na ngapi anigawie moja jameni...yangu Iko karibu kuharibiwa na vijana huku nje I need a spare heart 😂😂😂😂😂😂,2026-02-24T20:28:51.981851Z
2514,,8,2914,1,@MochacheJanet,Irony/Sarcasm, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3975022137165069,2026-02-24T20:29:06.263408Z,84730,Plain Emoji,13.87,0,neutral or positive,2026-02-06T13:04:46Z,Negative,[Irony] Mock Laughter,😂😂😂😂,2026-02-24T20:29:06.263408Z
2515,,9,2915,1,@YvonneKashish,Irony/Sarcasm,Niruhusi nikuchape pusuu a roho face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4545678794384002,2026-02-24T20:29:18.566800Z,84731,Mixed (Code-switching),11.803,0,offensive language,2026-02-06T07:07:54Z,Negative,[Irony] Mock compliment,Niruhusi nikuchape pusuu a roho😂😂😂😂😂,2026-02-24T20:29:18.569226Z
2516,,10,2916,1,@abdisalangure616,Constructive Criticism,Rubbish this is not only  immoral but also unafrican ....wacha kuharibu watoto wetu....There are things made in private ......This is like walking naked .......obinna stopairing such crab.,0.5902459621429443,2026-02-24T20:30:35.443350Z,84732,Mixed (Code-switching),76.494,0,offensive language,2026-02-05T23:36:38Z,Neutral,[CC] Decision-criticism,Rubbish this is not only  immoral but also unafrican ....wacha kuharibu watoto wetu....There are things made in private ......This is like walking naked .......obinna stopairing such crab.,2026-02-24T20:30:35.443350Z
2517,,11,2917,1,@collettumbo8972,Irony/Sarcasm, rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing obina's eyes.,0.6111325025558472,2026-02-24T20:30:51.661819Z,84733,Mixed (Code-switching),15.912,0,offensive language,2026-02-05T07:36:32Z,Negative,[Irony] Mock compliment,🤣🤣🤣🤣🤣obina's eyes.,2026-02-24T20:30:51.661819Z
